id,lv,upType,exp,atts-type-1,atts-way-1,atts-value-1,atts-type-2,atts-way-2,atts-value-2,costs-type-1,costs-id-1,costs-value-1,costs-type-2,costs-id-2,costs-value-2,costNum,expOnceWeight,expRandomLower,expRandomHigher,expRandomeWeight,returnItems,
1,0,1,36,2,0,14888,1,0,86479,2,1078,57,1,8,3300,12,500,13,16,500,,
200,78,2,1923,2,0,2150,1,0,42571,2,1078,151,1,8,3120000,67,500,68,71,500,s==28|2|1078|152124,1|8|3031327769,
201,79,2,1946,2,0,2150,1,0,42571,2,1078,152,1,8,3120000,68,500,69,72,500,s==28|2|1078|156213,1|8|3115831430,
202,80,2,1969,2,0,2150,1,0,42571,2,1078,153,1,8,3120000,68,500,69,72,500,s==28|2|1078|160321,1|8|3200158096,
203,81,2,1992,2,0,2150,1,0,42571,2,1078,154,1,8,3120000,69,500,70,73,500,s==28|2|1078|164505,1|8|3285481429,
204,82,2,2015,2,0,2150,1,0,42571,2,1078,156,1,8,3120000,68,500,69,72,500,s==28|2|1078|168707,1|8|3370618963,
205,83,2,2038,2,0,2150,1,0,42571,2,1078,157,1,8,3120000,68,500,69,72,500,s==28|2|1078|173072,1|8|3457935629,
206,84,2,2061,2,0,2150,1,0,42571,2,1078,158,1,8,3120000,69,500,70,73,500,s==28|2|1078|177515,1|8|3546248962,
207,85,2,2084,2,0,2150,1,0,42571,2,1078,159,1,8,3120000,70,500,71,74,500,s==28|2|1078|181975,1|8|3634335537,
208,86,2,2107,2,0,2150,1,0,42571,2,1078,160,1,8,3120000,71,500,72,75,500,s==28|2|1078|186452,1|8|3722201482,
209,87,2,2130,2,0,2150,1,0,42571,2,1078,162,1,8,3120000,69,500,70,73,500,s==28|2|1078|190946,1|8|3809852682,
210,88,2,2153,2,0,2150,1,0,42571,2,1078,163,1,8,3120000,70,500,71,74,500,s==28|2|1078|195672,1|8|3900888298,
211,89,2,2176,2,0,2150,1,0,42571,2,1078,164,1,8,3120000,71,500,72,75,500,s==28|2|1078|200414,1|8|3991663433,
212,90,2,2199,2,0,2150,1,0,42571,2,1078,165,1,8,3120000,71,500,72,75,500,s==28|2|1078|205172,1|8|4082185033,
213,91,2,2222,2,0,2150,1,0,42571,2,1078,166,1,8,3120000,72,500,73,76,500,s==28|2|1078|210009,1|8|4173663433,
214,92,2,2245,2,0,2150,1,0,42571,2,1078,168,1,8,3120000,71,500,72,75,500,s==28|2|1078|214862,1|8|4264882380,
215,93,2,2268,2,0,2150,1,0,42571,2,1078,169,1,8,3120000,71,500,72,75,500,s==28|2|1078|219890,1|8|4358274380,
216,94,2,2291,2,0,2150,1,0,42571,2,1078,170,1,8,3120000,72,500,73,76,500,s==28|2|1078|225000,1|8|4452623180,
217,95,2,2314,2,0,2150,1,0,42571,2,1078,171,1,8,3120000,73,500,74,77,500,s==28|2|1078|230124,1|8|4546674758,
218,96,2,2337,2,0,2150,1,0,42571,2,1078,172,1,8,3120000,74,500,75,78,500,s==28|2|1078|235262,1|8|4640436835,
219,97,2,2360,2,0,2150,1,0,42571,2,1078,174,1,8,3120000,72,500,73,76,500,s==28|2|1078|240415,1|8|4733916835,
220,98,2,2383,2,0,2150,1,0,42571,2,1078,175,1,8,3120000,73,500,74,77,500,s==28|2|1078|245818,1|8|4830801045,
221,99,2,2406,2,0,2150,1,0,42571,2,1078,176,1,8,3120000,73,500,74,77,500,s==28|2|1078|251233,1|8|4927358967,
222,100,2,2429,2,0,2150,1,0,42571,2,1078,177,1,8,3120000,74,500,75,78,500,s==28|2|1078|256732,1|8|5024848837,
223,101,2,2452,2,0,2150,1,0,42571,2,1078,178,1,8,3120000,75,500,76,79,500,s==28|2|1078|262243,1|8|5122008837,
224,102,2,2475,2,0,2150,1,0,42571,2,1078,180,1,8,3120000,73,500,74,77,500,s==28|2|1078|267767,1|8|5218847318,
225,103,2,2498,2,0,2150,1,0,42571,2,1078,181,1,8,3120000,74,500,75,78,500,s==28|2|1078|273552,1|8|5319133032,
226,104,2,2521,2,0,2150,1,0,42571,2,1078,182,1,8,3120000,75,500,76,79,500,s==28|2|1078|279348,1|8|5419053032,
227,105,2,2544,2,0,2150,1,0,42571,2,1078,183,1,8,3120000,75,500,76,79,500,s==28|2|1078|285155,1|8|5518616576,
228,106,2,2567,2,0,2150,1,0,42571,2,1078,184,1,8,3120000,76,500,77,80,500,s==28|2|1078|291048,1|8|5619088474,
229,107,2,2590,2,0,2150,1,0,42571,2,1078,186,1,8,3120000,74,500,75,78,500,s==28|2|1078|296952,1|8|5719201474,
230,108,2,2613,2,0,2150,1,0,42571,2,1078,187,1,8,3120000,75,500,76,79,500,s==28|2|1078|303128,1|8|5822801474,
231,109,2,2636,2,0,2150,1,0,42571,2,1078,188,1,8,3120000,76,500,77,80,500,s==28|2|1078|309313,1|8|5925998436,
232,110,2,2659,2,0,2150,1,0,42571,2,1078,189,1,8,3120000,76,500,77,80,500,s==28|2|1078|315507,1|8|6028802436,
233,111,2,2682,2,0,2150,1,0,42571,2,1078,190,1,8,3120000,77,500,78,81,500,s==28|2|1078|321788,1|8|6132503436,
234,112,2,2705,2,0,2150,1,0,42571,2,1078,192,1,8,3120000,76,500,77,80,500,s==28|2|1078|328079,1|8|6235810102,
235,113,2,2728,2,0,2150,1,0,42571,2,1078,193,1,8,3120000,76,500,77,80,500,s==28|2|1078|334571,1|8|6341305102,
236,114,2,2751,2,0,2150,1,0,42571,2,1078,194,1,8,3120000,77,500,78,81,500,s==28|2|1078|341152,1|8|6447697102,
237,115,2,2774,2,0,2150,1,0,42571,2,1078,195,1,8,3120000,78,500,79,82,500,s==28|2|1078|347740,1|8|6553661546,
238,116,2,2797,2,0,2150,1,0,42571,2,1078,196,1,8,3120000,78,500,79,82,500,s==28|2|1078|354336,1|8|6659208863,
239,117,2,2820,2,0,2150,1,0,42571,2,1078,198,1,8,3120000,77,500,78,81,500,s==28|2|1078|361021,1|8|6765631302,
240,118,2,2843,2,0,2150,1,0,42571,2,1078,199,1,8,3120000,77,500,78,81,500,s==28|2|1078|367914,1|8|6874253524,
241,119,2,2866,2,0,2150,1,0,42571,2,1078,200,1,8,3120000,78,500,79,82,500,s==28|2|1078|374898,1|8|6983761672,
242,120,2,,,,,,,,,,,,,,,,,,,s==28|2|1078|381888,1|8|7092809476,
