id,name,buffDetail,lv,type,funcType,force,startRound,coolDown,skillIndex,mainEffect,effects%1,effects%2,effects%3,effects%4,effects%5,effects%6,effects%7,effects%8,effects%9,effects%10,effects%11,icon,armatureId,animation,posType,posTypex,posTypey,isBlack,blackTimes,isEnergyStorage,sound,soundwait,flyShotType,flyProp,scenePosType,sceneArmatureId,sceneAnimation,sceneNoMirror,sceneBackArmatureId,sceneBackAnimation,sceneBackNoMirror,sceneMaxArmatureId,sceneMaxAnimation,sceneMaxNoMirror,skillIconHint,lastSkillid,nextSkillid,replaceSkillRate,replaceSkillId,index,palaceSkill,job,skillId,
2151511,s==5|曹操-普攻,,1,2,,,,,1,1,11901111,,,,,,,,,,,,2151506,s==6|attack,2,-150,,,,,,,1,,,,,,,,,,,,,,2151112,,,,,,,
2151521,s==4|生杀予夺,s==5|21501,1,2,,,1,2,2,2,11901211,11901212,11901213,,,,,,,,,2151521,2151507,s==6|skill1,2,-240,,1,2,,2151521,0.4,1,,,,,,,,,,,,,,2151522,,,,,,,
2151522,s==4|生杀予夺,s==5|21501,2,2,,,1,2,2,2,11901211,11901222,11901213,,,,,,,,,2151521,2151507,s==6|skill1,2,-240,,1,2,,2151521,0.4,1,,,,,,,,,,,,,2151521,2151523,,,,,,,
2151523,s==4|生杀予夺,s==5|21501,3,2,,,1,2,2,2,11901211,11901232,11901213,,,,,,,,,2151521,2151507,s==6|skill1,2,-240,,1,2,,2151521,0.4,1,,,,,,,,,,,,,2151522,2151524,,,,,,,
2151524,s==4|生杀予夺,s==5|21501,4,2,,,1,2,2,2,11901211,11901242,11901213,,,,,,,,,2151521,2151507,s==6|skill1,2,-240,,1,2,,2151521,0.4,1,,,,,,,,,,,,,2151523,2151525,,,,,,,
2151525,s==4|生杀予夺,s==5|21501,5,2,,,1,2,2,2,11901211,11901252,11901213,,,,,,,,,2151521,2151507,s==6|skill1,2,-240,,1,2,,2151521,0.4,1,,,,,,,,,,,,,2151524,2151526,,,,,,,
2151526,s==4|生杀予夺,s==5|21501,6,2,,,1,2,2,2,11901211,11901262,11901213,,,,,,,,,2151521,2151507,s==6|skill1,2,-240,,1,2,,2151521,0.4,1,,,,,,,,,,,,,2151525,2151527,,,,,,,
2151527,s==4|生杀予夺,s==5|21501,7,2,,,1,2,2,2,11901211,11901272,11901213,,,,,,,,,2151521,2151507,s==6|skill1,2,-240,,1,2,,2151521,0.4,1,,,,,,,,,,,,,2151526,2151528,,,,,,,
2151528,s==4|生杀予夺,s==5|21501,8,2,,,1,2,2,2,11901211,11901282,11901213,,,,,,,,,2151521,2151507,s==6|skill1,2,-240,,1,2,,2151521,0.4,1,,,,,,,,,,,,,2151527,2151529,,,,,,,
2151529,s==4|生杀予夺,s==5|21501,9,2,,,1,2,2,2,11901211,11901292,11901213,,,,,,,,,2151521,2151507,s==6|skill1,2,-240,,1,2,,2151521,0.4,1,,,,,,,,,,,,,2151528,,,,,,,,
2151531,s==4|魏武大帝,,1,1,,,,,,,11901311,11901312,11901313,,,,,,,,,2151531,,,,,,,,,,,,,,,,,,,,,,,,,2151532,,,,,,,
2151532,s==4|魏武大帝,,2,1,,,,,,,11901321,11901322,11901323,,,,,,,,,2151531,,,,,,,,,,,,,,,,,,,,,,,,2151531,2151533,,,,,,,
2151533,s==4|魏武大帝,,3,1,,,,,,,11901331,11901332,11901333,,,,,,,,,2151531,,,,,,,,,,,,,,,,,,,,,,,,2151532,2151534,,,,,,,
2151534,s==4|魏武大帝,,4,1,,,,,,,11901331,11901342,11901333,,,,,,,,,2151531,,,,,,,,,,,,,,,,,,,,,,,,2151533,2151535,,,,,,,
2151535,s==4|魏武大帝,,5,1,,,,,,,11901331,11901352,11901333,,,,,,,,,2151531,,,,,,,,,,,,,,,,,,,,,,,,2151534,2151536,,,,,,,
2151536,s==4|魏武大帝,,6,1,,,,,,,11901331,11901362,11901333,,,,,,,,,2151531,,,,,,,,,,,,,,,,,,,,,,,,2151535,2151537,,,,,,,
2151537,s==4|魏武大帝,,7,1,,,,,,,11901331,11901372,11901333,,,,,,,,,2151531,,,,,,,,,,,,,,,,,,,,,,,,2151536,2151538,,,,,,,
2151538,s==4|魏武大帝,,8,1,,,,,,,11901331,11901382,11901333,,,,,,,,,2151531,,,,,,,,,,,,,,,,,,,,,,,,2151537,2151539,,,,,,,
2151539,s==4|魏武大帝,,9,1,,,,,,,11901331,11901392,11901333,,,,,,,,,2151531,,,,,,,,,,,,,,,,,,,,,,,,2151538,,,,,,,,
2151541,s==4|寒虐风饕,s==8|11901411,1,2,,,2,4,2,1,11901412,11901416,11901413,11901414,11901415,11901418,11901419,11901411,,,,2151541,2151508,s==6|skill2,6,-250,,1,2.8,,2151541,0.4,,,1,,,,2151510,s==13|effect_skill2,,2151510,s==15|effect_skill2_2,,,,2151542,,,,,,,
2151542,s==4|寒虐风饕,s==8|11901421,2,2,,,2,4,2,1,11901422,11901426,11901423,11901424,11901425,11901428,11901429,11901421,,,,2151541,2151508,s==6|skill2,6,-250,,1,2.8,,2151541,0.4,,,1,,,,2151510,s==13|effect_skill2,,2151510,s==15|effect_skill2_2,,,2151541,2151543,,,,,,,
2151543,s==4|寒虐风饕,s==8|11901431,3,2,,,2,4,2,1,11901432,11901436,11901433,11901434,11901435,11901438,11901439,11901431,,,,2151541,2151508,s==6|skill2,6,-250,,1,2.8,,2151541,0.4,,,1,,,,2151510,s==13|effect_skill2,,2151510,s==15|effect_skill2_2,,,2151542,2151544,,,,,,,
2151544,s==4|寒虐风饕,s==8|11901431,4,2,,,2,4,2,1,11901442,11901446,11901443,11901444,11901445,11901448,11901449,11901431,,,,2151541,2151508,s==6|skill2,6,-250,,1,2.8,,2151541,0.4,,,1,,,,2151510,s==13|effect_skill2,,2151510,s==15|effect_skill2_2,,,2151543,2151545,,,,,,,
2151545,s==4|寒虐风饕,s==8|11901431,5,2,,,2,4,2,1,11901452,11901456,11901453,11901454,11901455,11901458,11901459,11901431,,,,2151541,2151508,s==6|skill2,6,-250,,1,2.8,,2151541,0.4,,,1,,,,2151510,s==13|effect_skill2,,2151510,s==15|effect_skill2_2,,,2151544,2151546,,,,,,,
2151546,s==4|寒虐风饕,s==8|11901431,6,2,,,2,4,2,1,11901462,11901466,11901463,11901464,11901465,11901468,11901469,11901431,,,,2151541,2151508,s==6|skill2,6,-250,,1,2.8,,2151541,0.4,,,1,,,,2151510,s==13|effect_skill2,,2151510,s==15|effect_skill2_2,,,2151545,2151547,,,,,,,
2151547,s==4|寒虐风饕,s==8|11901431,7,2,,,2,4,2,1,11901472,11901476,11901473,11901474,11901475,11901478,11901479,11901431,,,,2151541,2151508,s==6|skill2,6,-250,,1,2.8,,2151541,0.4,,,1,,,,2151510,s==13|effect_skill2,,2151510,s==15|effect_skill2_2,,,2151546,2151548,,,,,,,
2151548,s==4|寒虐风饕,s==8|11901431,8,2,,,2,4,2,1,11901482,11901486,11901483,11901484,11901485,11901488,11901489,11901431,,,,2151541,2151508,s==6|skill2,6,-250,,1,2.8,,2151541,0.4,,,1,,,,2151510,s==13|effect_skill2,,2151510,s==15|effect_skill2_2,,,2151547,2151549,,,,,,,
2151549,s==4|寒虐风饕,s==8|11901431,9,2,,,2,4,2,1,11901492,11901496,11901493,11901494,11901495,11901498,11901499,11901431,,,,2151541,2151508,s==6|skill2,6,-250,,1,2.8,,2151541,0.4,,,1,,,,2151510,s==13|effect_skill2,,2151510,s==15|effect_skill2_2,,,2151548,,,,,,,,
2151551,s==4|森寒帝政,s==21|21501|112512|11901511,1,3,,,,,,,11901511,11901512,11901513,11901514,,,,,,,,2151551,,,,,,,,,,,,,,,,,,,,,,,,,2151552,,,,,,,
2151552,s==4|森寒帝政,s==21|21501|112512|11901511,2,3,,,,,,,11901521,11901522,11901513,11901514,,,,,,,,2151551,,,,,,,,,,,,,,,,,,,,,,,,2151551,2151553,,,,,,,
2151553,s==4|森寒帝政,s==21|21501|112512|11901511,3,3,,,,,,,11901531,11901532,11901513,11901514,,,,,,,,2151551,,,,,,,,,,,,,,,,,,,,,,,,2151552,2151554,,,,,,,
2151554,s==4|森寒帝政,s==21|21501|112512|11901511,4,3,,,,,,,11901541,11901532,11901513,11901514,,,,,,,,2151551,,,,,,,,,,,,,,,,,,,,,,,,2151553,2151555,,,,,,,
2151555,s==4|森寒帝政,s==21|21501|112512|11901511,5,3,,,,,,,11901551,11901532,11901513,11901514,,,,,,,,2151551,,,,,,,,,,,,,,,,,,,,,,,,2151554,2151556,,,,,,,
2151556,s==4|森寒帝政,s==21|21501|112512|11901511,6,3,,,,,,,11901561,11901532,11901513,11901514,,,,,,,,2151551,,,,,,,,,,,,,,,,,,,,,,,,2151555,2151557,,,,,,,
2151557,s==4|森寒帝政,s==21|21501|112512|11901511,7,3,,,,,,,11901571,11901532,11901513,11901514,,,,,,,,2151551,,,,,,,,,,,,,,,,,,,,,,,,2151556,2151558,,,,,,,
2151558,s==4|森寒帝政,s==21|21501|112512|11901511,8,3,,,,,,,11901581,11901532,11901513,11901514,,,,,,,,2151551,,,,,,,,,,,,,,,,,,,,,,,,2151557,2151559,,,,,,,
2151559,s==4|森寒帝政,s==21|21501|112512|11901511,9,3,,,,,,,11901591,11901532,11901513,11901514,,,,,,,,2151551,,,,,,,,,,,,,,,,,,,,,,,,2151558,,,,,,,,
215150111,s==5|曹操-普攻,,1,2,,,,,1,1,11902111,,,,,,,,,,,,215150106,s==6|attack,1,,,,,,,,1,,,,,,,,,,,,,,215150111,,,,,,,
215150121,s==4|生杀予夺,s==5|21501,1,2,,,1,2,2,2,11902211,11902212,11902213,,,,,,,,,2151521,215150107,s==6|skill1,2,-400,,1,2,,215150121,0.4,1,,,,,,,,,,,,,,215150122,,,,,,,
215150122,s==4|生杀予夺,s==5|21501,2,2,,,1,2,2,2,11902211,11902222,11902213,,,,,,,,,2151521,215150107,s==6|skill1,2,-400,,1,2,,215150121,0.4,1,,,,,,,,,,,,,215150121,215150123,,,,,,,
215150123,s==4|生杀予夺,s==5|21501,3,2,,,1,2,2,2,11902211,11902232,11902213,,,,,,,,,2151521,215150107,s==6|skill1,2,-400,,1,2,,215150121,0.4,1,,,,,,,,,,,,,215150122,215150124,,,,,,,
215150124,s==4|生杀予夺,s==5|21501,4,2,,,1,2,2,2,11902211,11902242,11902213,,,,,,,,,2151521,215150107,s==6|skill1,2,-400,,1,2,,215150121,0.4,1,,,,,,,,,,,,,215150123,215150125,,,,,,,
215150125,s==4|生杀予夺,s==5|21501,5,2,,,1,2,2,2,11902211,11902252,11902213,,,,,,,,,2151521,215150107,s==6|skill1,2,-400,,1,2,,215150121,0.4,1,,,,,,,,,,,,,215150124,215150126,,,,,,,
215150126,s==4|生杀予夺,s==5|21501,6,2,,,1,2,2,2,11902211,11902262,11902213,,,,,,,,,2151521,215150107,s==6|skill1,2,-400,,1,2,,215150121,0.4,1,,,,,,,,,,,,,215150125,215150127,,,,,,,
215150127,s==4|生杀予夺,s==5|21501,7,2,,,1,2,2,2,11902211,11902272,11902213,,,,,,,,,2151521,215150107,s==6|skill1,2,-400,,1,2,,215150121,0.4,1,,,,,,,,,,,,,215150126,215150128,,,,,,,
215150128,s==4|生杀予夺,s==5|21501,8,2,,,1,2,2,2,11902211,11902282,11902213,,,,,,,,,2151521,215150107,s==6|skill1,2,-400,,1,2,,215150121,0.4,1,,,,,,,,,,,,,215150127,215150129,,,,,,,
215150129,s==4|生杀予夺,s==5|21501,9,2,,,1,2,2,2,11902211,11902292,11902213,,,,,,,,,2151521,215150107,s==6|skill1,2,-400,,1,2,,215150121,0.4,1,,,,,,,,,,,,,215150128,,,,,,,,
215150131,s==4|魏武大帝,,1,1,,,,,,,11902311,11902312,11902313,,,,,,,,,2151531,,,,,,,,,,,,,,,,,,,,,,,,,215150132,,,,,,,
215150132,s==4|魏武大帝,,2,1,,,,,,,11902321,11902322,11902323,,,,,,,,,2151531,,,,,,,,,,,,,,,,,,,,,,,,215150131,215150133,,,,,,,
215150133,s==4|魏武大帝,,3,1,,,,,,,11902331,11902332,11902333,,,,,,,,,2151531,,,,,,,,,,,,,,,,,,,,,,,,215150132,215150134,,,,,,,
215150134,s==4|魏武大帝,,4,1,,,,,,,11902331,11902342,11902333,,,,,,,,,2151531,,,,,,,,,,,,,,,,,,,,,,,,215150133,215150135,,,,,,,
215150135,s==4|魏武大帝,,5,1,,,,,,,11902331,11902352,11902333,,,,,,,,,2151531,,,,,,,,,,,,,,,,,,,,,,,,215150134,215150136,,,,,,,
215150136,s==4|魏武大帝,,6,1,,,,,,,11902331,11902362,11902333,,,,,,,,,2151531,,,,,,,,,,,,,,,,,,,,,,,,215150135,215150137,,,,,,,
215150137,s==4|魏武大帝,,7,1,,,,,,,11902331,11902372,11902333,,,,,,,,,2151531,,,,,,,,,,,,,,,,,,,,,,,,215150136,215150138,,,,,,,
215150138,s==4|魏武大帝,,8,1,,,,,,,11902331,11902382,11902333,,,,,,,,,2151531,,,,,,,,,,,,,,,,,,,,,,,,215150137,215150139,,,,,,,
215150139,s==4|魏武大帝,,9,1,,,,,,,11902331,11902392,11902333,,,,,,,,,2151531,,,,,,,,,,,,,,,,,,,,,,,,215150138,,,,,,,,
215150141,s==4|寒虐风饕,s==8|11901411,1,2,,,2,4,2,1,11902412,11902416,11902413,11902414,11902415,11902418,11902419,11902411,11902417,,,2151541,215150108,s==6|skill2,6,-200,,1,2.8,,215150141,0.4,,,6,,,,215150111,s==13|effect_skill2,,,,,,,215150142,,,,,,,
215150142,s==4|寒虐风饕,s==8|11901421,2,2,,,2,4,2,1,11902422,11902426,11902423,11902424,11902425,11902428,11902429,11902421,11902427,,,2151541,215150108,s==6|skill2,6,-200,,1,2.8,,215150141,0.4,,,6,,,,215150111,s==13|effect_skill2,,,,,,215150141,215150143,,,,,,,
215150143,s==4|寒虐风饕,s==8|11901431,3,2,,,2,4,2,1,11902432,11902436,11902433,11902434,11902435,11902438,11902439,11902431,11902437,,,2151541,215150108,s==6|skill2,6,-200,,1,2.8,,215150141,0.4,,,6,,,,215150111,s==13|effect_skill2,,,,,,215150142,215150144,,,,,,,
215150144,s==4|寒虐风饕,s==8|11901431,4,2,,,2,4,2,1,11902442,11902446,11902443,11902444,11902445,11902448,11902449,11902431,11902447,,,2151541,215150108,s==6|skill2,6,-200,,1,2.8,,215150141,0.4,,,6,,,,215150111,s==13|effect_skill2,,,,,,215150143,215150145,,,,,,,
215150145,s==4|寒虐风饕,s==8|11901431,5,2,,,2,4,2,1,11902452,11902456,11902453,11902454,11902455,11902458,11902459,11902431,11902457,,,2151541,215150108,s==6|skill2,6,-200,,1,2.8,,215150141,0.4,,,6,,,,215150111,s==13|effect_skill2,,,,,,215150144,215150146,,,,,,,
215150146,s==4|寒虐风饕,s==8|11901431,6,2,,,2,4,2,1,11902462,11902466,11902463,11902464,11902465,11902468,11902469,11902431,11902467,,,2151541,215150108,s==6|skill2,6,-200,,1,2.8,,215150141,0.4,,,6,,,,215150111,s==13|effect_skill2,,,,,,215150145,215150147,,,,,,,
215150147,s==4|寒虐风饕,s==8|11901431,7,2,,,2,4,2,1,11902472,11902476,11902473,11902474,11902475,11902478,11902479,11902431,11902477,,,2151541,215150108,s==6|skill2,6,-200,,1,2.8,,215150141,0.4,,,6,,,,215150111,s==13|effect_skill2,,,,,,215150146,215150148,,,,,,,
215150148,s==4|寒虐风饕,s==8|11901431,8,2,,,2,4,2,1,11902482,11902486,11902483,11902484,11902485,11902488,11902489,11902431,11902487,,,2151541,215150108,s==6|skill2,6,-200,,1,2.8,,215150141,0.4,,,6,,,,215150111,s==13|effect_skill2,,,,,,215150147,215150149,,,,,,,
215150149,s==4|寒虐风饕,s==8|11901431,9,2,,,2,4,2,1,11902492,11902496,11902493,11902494,11902495,11902498,11902499,11902431,11902497,,,2151541,215150108,s==6|skill2,6,-200,,1,2.8,,215150141,0.4,,,6,,,,215150111,s==13|effect_skill2,,,,,,215150148,,,,,,,,
215150151,s==4|森寒帝政,s==21|21501|112512|11901511,1,3,,,,,,,11902511,11902512,11902513,11902514,,,,,,,,2151551,,,,,,,,,,,,,,,,,,,,,,,,,215150152,,,,,,,
215150152,s==4|森寒帝政,s==21|21501|112512|11901511,2,3,,,,,,,11902521,11902522,11902513,11902514,,,,,,,,2151551,,,,,,,,,,,,,,,,,,,,,,,,215150151,215150153,,,,,,,
215150153,s==4|森寒帝政,s==21|21501|112512|11901511,3,3,,,,,,,11902531,11902532,11902513,11902514,,,,,,,,2151551,,,,,,,,,,,,,,,,,,,,,,,,215150152,215150154,,,,,,,
215150154,s==4|森寒帝政,s==21|21501|112512|11901511,4,3,,,,,,,11902541,11902532,11902513,11902514,,,,,,,,2151551,,,,,,,,,,,,,,,,,,,,,,,,215150153,215150155,,,,,,,
215150155,s==4|森寒帝政,s==21|21501|112512|11901511,5,3,,,,,,,11902551,11902532,11902513,11902514,,,,,,,,2151551,,,,,,,,,,,,,,,,,,,,,,,,215150154,215150156,,,,,,,
215150156,s==4|森寒帝政,s==21|21501|112512|11901511,6,3,,,,,,,11902561,11902532,11902513,11902514,,,,,,,,2151551,,,,,,,,,,,,,,,,,,,,,,,,215150155,215150157,,,,,,,
215150157,s==4|森寒帝政,s==21|21501|112512|11901511,7,3,,,,,,,11902571,11902532,11902513,11902514,,,,,,,,2151551,,,,,,,,,,,,,,,,,,,,,,,,215150156,215150158,,,,,,,
215150158,s==4|森寒帝政,s==21|21501|112512|11901511,8,3,,,,,,,11902581,11902532,11902513,11902514,,,,,,,,2151551,,,,,,,,,,,,,,,,,,,,,,,,215150157,215150159,,,,,,,
215150159,s==4|森寒帝政,s==21|21501|112512|11901511,9,3,,,,,,,11902591,11902532,11902513,11902514,,,,,,,,2151551,,,,,,,,,,,,,,,,,,,,,,,,215150158,,,,,,,,
215150160,s==4|冰海沧澜,,1,3,,,,,,,,,,,,,,,,,,215150160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210111,s==4|蜀兵普攻,,1,2,,,,,1,1,201111,,,,,,,,,,,,2210106,s==6|attack,2,-220,,,,,,,,,,,,,,,,,,,,,2210112,,,,,,,
2210121,s==2|破军,,1,2,,,1,2,2,1,201211,,,,,,,,,,,2210121,2210107,s==6|skill1,2,-220,,1,1.3,,2210121,,,,,,,,,,,,,,,,2210122,,,,,,,
2220111,s==4|关平普攻,,1,2,,,,,1,1,202111,,,,,,,,,,,,2220106,s==6|attack,2,-200,,,,,,,,,,,,,,,,,,,,,2220112,,,,,,,
2220121,s==4|青龙斩击,,1,2,,,1,4,2,1,202211,,,,,,,,,,,2220121,2220107,s==6|skill1,2,-250,,1,1.5,,2220121,,,,,,,,,,,,,,,,2220122,,,,,,,
2220131,s==4|秉父遗志,,1,1,,,,,,,202311,202312,,,,,,,,,,2220131,222010,,,,,,,,,,,,,,,,,,,,,,,,2220132,,,,,,,
2230111,s==4|刘封普攻,,1,2,,,,,1,1,203111,,,,,,,,,,,,2230106,s==6|attack,2,-230,,,,,,,,,,,,,,,,,,,,,2230112,,,,,,,
2230121,s==4|剑光斩击,s==6|203212,1,2,,,1,4,2,1,203211,203212,,,,,,,,,,2230121,2230107,s==6|skill1,1,,,1,1.4,,2230121,,1,2230121,,,,,,,,,,,,,2230122,,,,,,,
2230131,s==4|乃父之风,,1,1,,,,,,,203311,203312,,,,,,,,,,2230131,223010,,,,,,,,,,,,,,,,,,,,,,,,2230132,,,,,,,
2230141,s==4|血路守护,,1,2,,,2,4,2,1,203411,,,,,,,,,,,2230141,2230108,s==6|skill2,1,,,1,1.6,,2230141,,,,,,,,,,,,,,,,2230142,,,,,,,
2240111,s==8|马良普攻（蒋琬）,,1,2,,,,,1,1,204111,,,,,,,,,,,,2240106,s==6|attack,1,,,,,,,,1,2240111,,,,,,,,,,,,,2240112,,,,,,,
2240121,s==4|挥毫成章,,1,2,,,1,2,2,1,204211,,,,,,,,,,,2240121,2240107,s==6|skill1,1,,,1,1.4,,2240121,,,,,,,,,,,,,,,,2240122,,,,,,,
2240122,s==4|挥毫成章,,2,2,,,1,2,2,1,204221,,,,,,,,,,,2240121,2240107,s==6|skill1,1,,,1,1.4,,2240121,,,,,,,,,,,,,,,,2240122,,,,,,,
2240123,s==4|挥毫成章,,3,2,,,1,2,2,1,204231,,,,,,,,,,,2240121,2240107,s==6|skill1,1,,,1,1.4,,2240121,,,,,,,,,,,,,,,,2240122,,,,,,,
2240131,s==4|五子奇才,,1,1,,,,,,,204311,204312,,,,,,,,,,2240131,224010,,,,,,,,,,,,,,,,,,,,,,,,2240132,,,,,,,
2240132,s==4|五子奇才,,2,1,,,,,,,204321,204322,,,,,,,,,,2240131,224010,,,,,,,,,,,,,,,,,,,,,,,,2240132,,,,,,,
2240133,s==4|五子奇才,,3,1,,,,,,,204331,204332,,,,,,,,,,2240131,224010,,,,,,,,,,,,,,,,,,,,,,,,2240132,,,,,,,
2240141,s==4|活墨愈伤,,1,2,,,2,4,2,1,204411,204412,,,,,,,,,,2240141,2240108,s==6|skill2,1,,,1,1.6,,2240141,,,,,,,,,,,,,,,,2240142,,,,,,,
2240142,s==4|活墨愈伤,,2,2,,,2,4,2,1,204421,204422,,,,,,,,,,2240141,2240108,s==6|skill2,1,,,1,1.6,,2240141,,,,,,,,,,,,,,,,2240142,,,,,,,
2240143,s==4|活墨愈伤,,3,2,,,2,4,2,1,204431,204432,,,,,,,,,,2240141,2240108,s==6|skill2,1,,,1,1.6,,2240141,,,,,,,,,,,,,,,,2240142,,,,,,,
2240211,s==5|廖化·普攻,,1,2,,,,,1,1,205111,,,,,,,,,,,,2240206,s==6|attack,2,-200,,,,,,,,,,,,,,,,,,,,,2240212,,,,,,,
2240221,s==2|斩击,,1,2,,,1,2,2,1,205211,,,,,,,,,,,2240221,2240207,s==6|skill1,2,-180,,1,0.9,,2240221,,,,,,,,,,,,,,,,2240222,,,,,,,
2240231,s==4|老而弥坚,,1,1,,,,,,,205311,205312,205313,,,,,,,,,2240231,224020,,,,,,,,,,,,,,,,,,,,,,,,2240232,,,,,,,
2240241,s==4|嗜血袭杀,,1,2,,,2,4,2,2,205411,205412,205413,,,,,,,,,2240241,2240208,s==6|skill2,2,-220,,1,1.1,,2240241,,,,,,,,,,,,,,,,2240242,,,,,,,
2240311,s==4|周仓普攻,,1,2,,,,,1,1,206111,,,,,,,,,,,,2240306,s==6|attack,2,-200,,,,,,,,,,,,,,,,,,,,,2240312,,,,,,,
2240321,s==4|半月回斩,,1,2,,,1,2,2,1,206211,,,,,,,,,,,2240321,2240307,s==6|skill1,2,-250,,1,1.2,,2240321,,,,,,,,,,,,,,,,2240322,,,,,,,
2240331,s==4|归蜀明志,,1,1,,,,,,,206311,206312,,,,,,,,,,2240331,224030,,,,,,,,,,,,,,,,,,,,,,,,2240332,,,,,,,
2240341,s==4|致残重击,s==5|17503,1,2,,,2,4,2,1,206411,206412,,,,,,,,,,2240341,2240308,s==6|skill2,6,-150,,1,1.4,,2240341,,,,,,,,,,,,,,,,2240342,,,,,,,
2240411,s==4|糜竺普攻,,1,2,,,,,1,1,207111,,,,,,,,,,,,2240406,s==6|attack,2,-180,,,,,,,,,,,,,,,,,,,,,2240412,,,,,,,
2240421,s==4|散财相助,,1,2,,,1,4,2,1,207211,,,,,,,,,,,2240421,2240408,s==6|skill2,1,,,1,1.5,,2240421,,,,,,,,,,,,,,,,2240422,,,,,,,
2240431,s==4|徐州豪富,,1,1,,,,,,,207311,207312,,,,,,,,,,2240431,224040,,,,,,,,,,,,,,,,,,,,,,,,2240432,,,,,,,
2240441,s==4|待人以诚,,1,2,,,2,4,2,1,207411,,,,,,,,,,,2240441,2240407,s==6|skill1,1,,,1,2,,2240441,,,,,,,,,,,,,,,,2240442,,,,,,,
2240511,s==4|秦宓普攻,,1,2,,,,,1,1,208111,,,,,,,,,,,,2240506,s==6|attack,2,-200,,,,,,,,,,,,,,,,,,,,,2240512,,,,,,,
2240521,s==4|以笔代攻,s==5|17202,1,2,,,1,2,2,1,208211,208212,,,,,,,,,,2240521,2240507,s==6|skill1,2,-200,,1,1.7,,2240521,,,,,,,,,,,,,,,,2240522,,,,,,,
2240531,s==4|彻天之舌,,1,1,,,,,,,208311,208312,,,,,,,,,,2240531,224050,,,,,,,,,,,,,,,,,,,,,,,,2240532,,,,,,,
2240541,s==4|笔墨辨阵,,1,2,,,2,4,2,1,208411,208412,,,,,,,,,,2240541,2240508,s==6|skill2,1,,,1,1.2,,2240541,,,,,,,,,,,,,,,,2240542,,,,,,,
2250111,s==4|黄忠普攻,,1,2,,,,,1,1,209111,,,,,,,,,,,,2250106,s==6|attack,1,,,,,,,,1,2250111,,,,,,,,,,,,,,,,,,,,
2250121,s==4|箭光连珠,s==6|209212,1,2,,,1,4,2,1,209211,209212,209213,,,,,,,,,2250121,2250107,s==6|skill1,1,,,1,1.8,,2250121,0.1,,,,,,,,,,,,,,,2250122,,,1,92250121,s==1|1,,
2250122,s==4|箭光连珠,s==6|209212,2,2,,,1,4,2,1,209221,209222,209223,,,,,,,,,2250121,2250107,s==6|skill1,1,,,1,1.8,,2250121,0.1,,,,,,,,,,,,,,2250121,2250123,,,,,,,
2250123,s==4|箭光连珠,s==6|209212,3,2,,,1,4,2,1,209231,209232,209233,,,,,,,,,2250121,2250107,s==6|skill1,1,,,1,1.8,,2250121,0.1,,,,,,,,,,,,,,2250122,2250124,,,,,,,
2250124,s==4|箭光连珠,s==6|209212,4,2,,,1,4,2,1,209241,209242,209243,,,,,,,,,2250121,2250107,s==6|skill1,1,,,1,1.8,,2250121,0.1,,,,,,,,,,,,,,2250123,2250125,,,,,,,
2250125,s==4|箭光连珠,s==6|209212,5,2,,,1,4,2,1,209251,209252,209253,,,,,,,,,2250121,2250107,s==6|skill1,1,,,1,1.8,,2250121,0.1,,,,,,,,,,,,,,2250124,2250126,,,,,,,
2250126,s==4|箭光连珠,s==6|209212,6,2,,,1,4,2,1,209261,209262,209263,,,,,,,,,2250121,2250107,s==6|skill1,1,,,1,1.8,,2250121,0.1,,,,,,,,,,,,,,2250125,2250127,,,,,,,
2250127,s==4|箭光连珠,s==6|209212,7,2,,,1,4,2,1,209271,209272,209273,,,,,,,,,2250121,2250107,s==6|skill1,1,,,1,1.8,,2250121,0.1,,,,,,,,,,,,,,2250126,2250128,,,,,,,
2250128,s==4|箭光连珠,s==6|209212,8,2,,,1,4,2,1,209281,209282,209283,,,,,,,,,2250121,2250107,s==6|skill1,1,,,1,1.8,,2250121,0.1,,,,,,,,,,,,,,2250127,2250129,,,,,,,
2250129,s==4|箭光连珠,s==6|209212,9,2,,,1,4,2,1,209291,209292,209293,,,,,,,,,2250121,2250107,s==6|skill1,1,,,1,1.8,,2250121,0.1,,,,,,,,,,,,,,2250128,,,,,,,,
22501219,s==4|箭光连珠,s==6|209212,1,2,,,1,4,2,1,209211,209212,209213,,,,,,,,,2250121,2250107,s==6|skill1,1,,,1,1.8,,2250121,0.1,,,,,,,,,,,,,,,22501229,,,,,,,
22501229,s==4|箭光连珠,s==6|209212,2,2,,,1,4,2,1,209221,209222,209223,,,,,,,,,2250121,2250107,s==6|skill1,1,,,1,1.8,,2250121,0.1,,,,,,,,,,,,,,22501219,22501239,,,,,,,
22501239,s==4|箭光连珠,s==6|209212,3,2,,,1,4,2,1,209231,209232,209233,,,,,,,,,2250121,2250107,s==6|skill1,1,,,1,1.8,,2250121,0.1,,,,,,,,,,,,,,22501229,22501249,,,,,,,
22501249,s==4|箭光连珠,s==6|209212,4,2,,,1,4,2,1,209241,209242,209243,,,,,,,,,2250121,2250107,s==6|skill1,1,,,1,1.8,,2250121,0.1,,,,,,,,,,,,,,22501239,22501259,,,,,,,
