id,type,itemId,num,totalNum,desc,
1,1,8,50000000,1000000000,s==8|Đồng Bạc,
400,2,1713,10,50,s==20|Gói Toàn Dân Nửa Giá,
401,2,1714,10,50,s==21|Gói Phúc Lợi Toàn Dân,
402,2,1715,10,50,s==16|Gói VIP1 Nửa Giá,
403,2,1716,10,50,s==20|Gói Toàn Dân Nửa Giá,
404,2,1717,10,50,s==21|Gói Phúc Lợi Toàn Dân,
405,2,1718,10,50,s==20|Gói quà VIP2 nửa giá,
406,2,1719,10,50,s==20|Gói Toàn Dân Nửa Giá,
407,2,1720,10,50,s==21|Gói Phúc Lợi Toàn Dân,
408,2,1721,10,50,s==20|Gói quà VIP2 nửa giá,
409,2,1722,10,50,s==20|Gói Toàn Dân Nửa Giá,
410,2,1723,10,50,s==21|Gói Phúc Lợi Toàn Dân,
411,2,1724,10,50,s==20|Gói quà VIP3 nửa giá,
412,2,1725,10,50,s==20|Gói Toàn Dân Nửa Giá,
413,2,1726,10,50,s==21|Gói Phúc Lợi Toàn Dân,
414,2,1727,10,50,s==20|Gói quà VIP3 nửa giá,
415,2,1728,10,50,s==20|Gói Toàn Dân Nửa Giá,
416,2,1729,10,50,s==21|Gói Phúc Lợi Toàn Dân,
417,2,1730,10,50,s==20|Gói quà VIP4 nửa giá,
418,2,1731,10,50,s==20|Gói Toàn Dân Nửa Giá,
419,2,1732,10,50,s==21|Gói Phúc Lợi Toàn Dân,
420,2,1733,10,50,s==20|Gói quà VIP4 nửa giá,
421,2,1734,10,50,s==20|Gói Toàn Dân Nửa Giá,
422,2,1735,10,50,s==21|Gói Phúc Lợi Toàn Dân,
423,2,1736,10,50,s==21|Gói Phúc Lợi Toàn Dân,
424,2,1737,10,50,s==20|Gói quà VIP4 nửa giá,
425,2,1738,10,50,s==20|Gói Toàn Dân Nửa Giá,
426,2,1739,10,50,s==21|Gói Phúc Lợi Toàn Dân,
427,2,1740,10,50,s==20|Gói quà VIP4 nửa giá,
428,2,1741,10,50,s==20|Gói Toàn Dân Nửa Giá,
429,2,1742,10,50,s==21|Gói Phúc Lợi Toàn Dân,
430,2,1743,10,50,s==20|Gói quà VIP5 nửa giá,
431,2,1744,10,50,s==20|Gói Toàn Dân Nửa Giá,
432,2,1745,10,50,s==21|Gói Phúc Lợi Toàn Dân,
433,2,1746,10,50,s==21|Gói Phúc Lợi Toàn Dân,
434,2,1747,10,50,s==20|Gói quà VIP5 nửa giá,
435,2,1748,10,50,s==20|Gói Toàn Dân Nửa Giá,
436,2,1749,10,50,s==21|Gói Phúc Lợi Toàn Dân,
437,2,1750,10,50,s==20|Gói quà VIP6 nửa giá,
438,2,1751,10,50,s==22|Gói quà Vương Hầu Kỳ 2,
439,2,1752,10,50,s==22|Gói quà Vương Hầu Kỳ 3,
440,2,1753,10,50,s==22|Gói quà Vương Hầu Kỳ 4,
441,2,1754,10,50,s==22|Gói quà Vương Hầu Kỳ 5,
442,2,1755,10,50,s==22|Gói quà Vương Hầu Kỳ 6,
443,2,1756,10,50,s==20|Gói Toàn Dân Nửa Giá,
444,2,1757,10,50,s==26|Gói Ngũ Tinh Hành Đạo Vinh,
445,2,1758,10,50,s==20|Gói phúc lợi Tầm Bảo,
446,2,1759,10,50,s==20|Gói phúc lợi Tầm Bảo,
447,2,1760,10,50,s==22|Túi phúc lộc Bái Tướng,
448,2,1761,10,50,s==21|Gói tiếp sức chiêu mộ,
449,2,1762,10,50,s==21|Gói phúc lợi chiêu mộ,
450,2,1763,10,50,s==21|Gói Bái Tướng Vân Đài,
451,2,1764,10,50,s==21|Gói phúc lợi chiêu mộ,
452,2,1765,10,50,s==30|Gói Long Hồn Ngọc siêu giá trị,
453,2,1766,10,50,s==24|Gói Long Hồn thượng đẳng,
454,2,1767,10,50,s==29|Ấn Thanh Long 1 sao Công Kích,
455,2,1768,10,50,s==29|Ấn Thanh Long 1 sao Phòng Ngự,
456,2,1769,10,50,s==28|Ấn Thanh Long 1 sao Hồi Xuân,
457,2,1770,10,50,s==28|Ấn Thanh Long 1 sao Bạo Kích,
458,2,1771,10,50,s==29|Ấn Thanh Long 1 sao Khảm Thủy,
459,2,1772,10,50,s==29|Ấn Thanh Long 1 sao Càn Thiên,
460,2,1773,10,50,s==26|Ấn Thanh Long 1 sao Ly Hỏa,
461,2,1774,10,50,s==27|Ấn Thanh Long 1 sao Cấn Sơn,
462,2,1775,10,50,s==27|Ấn Thanh Long 1 sao Đoài Vũ,
463,2,1776,10,50,s==28|Ấn Thanh Long 1 sao Khôn Địa,
464,2,1777,10,50,s==29|Ấn Thanh Long 1 sao Tốn Phong,
465,2,1778,10,50,s==28|Ấn Thanh Long 1 sao Chấn Lôi,
466,2,1779,10,50,s==27|Ấn Chu Tước 1 sao Công Kích,
467,2,1780,10,50,s==27|Ấn Chu Tước 1 sao Phòng Ngự,
468,2,1781,10,50,s==26|Ấn Chu Tước 1 sao Hồi Xuân,
469,2,1782,10,50,s==26|Ấn Chu Tước 1 sao Bạo Kích,
470,2,1783,10,50,s==27|Ấn Chu Tước 1 sao Khảm Thủy,
471,2,1784,10,50,s==27|Ấn Chu Tước 1 sao Càn Thiên,
472,2,1785,10,50,s==24|Ấn Chu Tước 1 sao Ly Hỏa,
473,2,1786,10,50,s==25|Ấn Chu Tước 1 sao Cấn Sơn,
474,2,1787,10,50,s==25|Ấn Chu Tước 1 sao Đoài Vũ,
475,2,1788,10,50,s==26|Ấn Chu Tước 1 sao Khôn Địa,
476,2,1789,10,50,s==27|Ấn Chu Tước 1 sao Tốn Phong,
477,2,1790,10,50,s==26|Ấn Chu Tước 1 sao Chấn Lôi,
478,2,1791,10,50,s==27|Ấn Huyền Vũ 1 sao Công Kích,
479,2,1792,10,50,s==27|Ấn Huyền Vũ 1 sao Phòng Ngự,
480,2,1793,10,50,s==26|Ấn Huyền Vũ 1 sao Hồi Xuân,
481,2,1794,10,50,s==26|Ấn Huyền Vũ Bạo Kích 1 Sao,
482,2,1795,10,50,s==27|Ấn Huyền Vũ Khảm Thủy 1 Sao,
483,2,1796,10,50,s==27|Ấn Huyền Vũ Càn Thiên 1 Sao,
484,2,1797,10,50,s==24|Ấn Huyền Vũ Ly Hỏa 1 Sao,
485,2,1798,10,50,s==25|Ấn Huyền Vũ Cấn Sơn 1 Sao,
486,2,1799,10,50,s==25|Ấn Huyền Vũ Đoài Vũ 1 Sao,
487,2,1800,10,50,s==26|Ấn Huyền Vũ Khôn Địa 1 Sao,
488,2,1801,10,50,s==27|Ấn Huyền Vũ Tốn Phong 1 Sao,
489,2,1802,10,50,s==26|Ấn Huyền Vũ Chấn Lôi 1 Sao,
490,2,1803,10,50,s==26|Ấn Bạch Hổ Công Kích 1 Sao,
491,2,1804,10,50,s==26|Ấn Bạch Hổ Phòng Ngự 1 Sao,
492,2,1805,10,50,s==25|Ấn Bạch Hổ Hồi Xuân 1 Sao,
493,2,1806,10,50,s==25|Ấn Bạch Hổ Bạo Kích 1 Sao,
494,2,1807,10,50,s==26|Ấn Bạch Hổ Khảm Thủy 1 Sao,
495,2,1808,10,50,s==26|Ấn Bạch Hổ Càn Thiên 1 Sao,
496,2,1809,10,50,s==23|Ấn Bạch Hổ Ly Hỏa 1 Sao,
497,2,1810,10,50,s==24|Ấn Bạch Hổ Cấn Sơn 1 Sao,
498,2,1811,10,50,s==24|Ấn Bạch Hổ Đoài Vũ 1 Sao,
499,2,1812,10,50,s==25|Ấn Bạch Hổ Khôn Địa 1 Sao,
500,2,1813,10,50,s==26|Ấn Bạch Hổ Tốn Phong 1 Sao,
501,2,1814,10,50,s==25|Ấn Bạch Hổ Chấn Lôi 1 Sao,
502,2,1901,10,50,s==24|Lộc Bao May Mắn Đoạt Bảo,
503,2,1902,10,50,s==24|Lộc Bao Cao Cấp Đoạt Bảo,
504,2,1903,10,50,s==38|Hoàng Cân Chi Loạn · Bảo Tích Chiến Kỳ,
505,2,1904,10,50,s==37|Chư Hầu Thảo Đổng · Bảo Tích Chiến Kỳ,
506,2,1905,10,50,s==37|Viên Tào Tranh Bá · Bảo Tích Chiến Kỳ,
507,2,1906,10,50,s==38|Tranh Bá Chi Chiến · Bảo Tích Chiến Kỳ,
508,2,1907,10,50,s==37|Tam Phân Thiên Hạ · Bảo Tích Chiến Kỳ,
509,2,1908,10,50,s==39|Thiên Hạ Thống Nhất · Bảo Tích Chiến Kỳ,
510,2,1909,10,50,s==23|Kỳ Thư Đặc Quyền Lễ Bao,
511,2,1910,10,50,s==21|Tu La Trang Bị Lễ Bao,
512,2,2211,10,50,s==17|Đoản Kiếm Đồng Đỏ,
513,2,2212,10,50,s==10|Mũ Đồng Đỏ,
514,2,2213,10,50,s==12|Giáp Đồng Đỏ,
515,2,2214,10,50,s==14|Hộ Thủ Đồng Đỏ,
516,2,2221,10,50,s==20|Trọng Kiếm Bân Thiết,
517,2,2222,10,50,s==12|Mũ Bân Thiết,
518,2,2223,10,50,s==14|Giáp Bân Thiết,
519,2,2224,10,50,s==16|Hộ Thủ Bân Thiết,
520,2,2311,10,50,s==22|Đao Khai Sơn Liên Hoàn,
521,2,2312,10,50,s==12|Mũ Liên Hoàn,
522,2,2313,10,50,s==14|Giáp Liên Hoàn,
523,2,2314,10,50,s==16|Hộ Thủ Liên Hoàn,
524,2,2321,10,50,s==20|Đao Cổ Tĩnh Tùng Văn,
525,2,2322,10,50,s==11|Mũ Tùng Văn,
526,2,2323,10,50,s==13|Giáp Tùng Văn,
527,2,2324,10,50,s==15|Hộ Thủ Tùng Văn,
528,2,2411,10,50,s==22|Thương Lục Hợp Thổ Kim,
529,2,2412,10,50,s==10|Mũ Lục Hợp,
530,2,2413,10,50,s==12|Giáp Lục Hợp,
531,2,2414,10,50,s==14|Hộ Thủ Lục Hợp,
532,2,2421,10,50,s==24|Kiếm Thiên Cương Khắc Kỷ,
533,2,2422,10,50,s==14|Mũ Thiên Cương,
534,2,2423,10,50,s==16|Giáp Thiên Cương,
535,2,2424,10,50,s==18|Hộ Thủ Thiên Cương,
536,2,2431,10,50,s==25|Thương Tam Tiễn Tham Lang,
537,2,2432,10,50,s==12|Mũ Tham Lang,
538,2,2433,10,50,s==14|Giáp Tham Lang,
539,2,2434,10,50,s==16|Hộ Thủ Tham Lang,
540,2,2511,10,50,s==20|Đao Bách Chiến Tu La,
541,2,2512,10,50,s==8|Mũ Tu La,
542,2,2513,10,50,s==10|Giáp Tu La,
543,2,2514,10,50,s==12|Hộ Thủ Tu La,
544,2,2521,10,50,s==22|Thương Cửu Khúc Sơn Hà,
545,2,2522,10,50,s==11|Mũ Cửu Khúc,
546,2,2523,10,50,s==13|Giáp Cửu Khúc,
547,2,2524,10,50,s==15|Hộ Thủ Cửu Khúc,
548,2,2531,10,50,s==23|Đao Bách Luyện Càn Khôn,
549,2,2532,10,50,s==11|Mũ Càn Khôn,
550,2,2533,10,50,s==13|Giáp Càn Khôn,
551,2,2534,10,50,s==15|Hộ Thủ Càn Khôn,
552,2,2541,10,50,s==23|Thương Bàn Long Ô Thanh,
553,2,2542,10,50,s==10|Mũ Ô Thanh,
554,2,2543,10,50,s==12|Giáp Ô Thanh,
555,2,2544,10,50,s==14|Hộ Thủ Ô Thanh,
556,2,2611,10,50,s==23|Kiếm Trảm Giao Thất Sát,
557,2,2612,10,50,s==11|Mũ Thất Sát,
558,2,2613,10,50,s==13|Giáp Thất Sát,
559,2,2614,10,50,s==15|Hộ Thủ Thất Sát,
560,2,2621,10,50,s==23|Đao Uống Máu Oán Nguyệt,
561,2,2622,10,50,s==11|Mũ Uống Máu,
562,2,2623,10,50,s==13|Giáp Uống Máu,
563,2,2624,10,50,s==15|Hộ Thủ Uống Máu,
564,2,2631,10,50,s==30|Kiếm Thượng Phương Trấn Nguyệt,
565,2,2632,10,50,s==14|Mũ Trấn Nguyệt,
566,2,2633,10,50,s==16|Giáp Trấn Nguyệt,
567,2,2634,10,50,s==16|Găng Trấn Nguyệt,
568,2,2641,10,50,s==24|Kiếm Long Uyên Thất Tinh,
569,2,2642,10,50,s==12|Mũ Thất Tinh,
570,2,2643,10,50,s==14|Giáp Thất Tinh,
571,2,2644,10,50,s==14|Găng Thất Tinh,
572,2,2651,10,50,s==22|Kiếm Phá Thiên Thần Vũ,
573,2,2652,10,50,s==10|Mũ Thần Vũ,
574,2,2653,10,50,s==12|Giáp Thần Vũ,
575,2,2654,10,50,s==12|Găng Thần Vũ,
576,2,2661,10,50,s==25|Phương Thiên Kích Bát Bảo,
577,2,2662,10,50,s==10|Mũ Bát Bảo,
578,2,2663,10,50,s==12|Giáp Bát Bảo,
579,2,2664,10,50,s==14|Hộ Thủ Bát Bảo,
580,2,3001,1500,3000,s==21|Mảnh ngẫu nhiên 3 sao,
581,2,3002,1500,3000,s==21|Mảnh Ngẫu Nhiên 4 Sao,
582,2,3003,1500,3000,s==20|Mảnh 4 sao Ngụy Quốc,
583,2,3004,1500,3000,s==20|Mảnh 4 sao Thục Quốc,
584,2,3005,1500,3000,s==19|Mảnh 4 sao Ngô Quốc,
585,2,3006,1500,3000,s==15|Mảnh Thần 4 sao,
586,2,3007,1500,3000,s==13|Mảnh Ma 4 sao,
587,2,3008,1500,3000,s==24|Mảnh Vỡ Ngẫu Nhiên 5 Sao,
588,2,3009,1500,3000,s==20|Mảnh 5 sao Ngụy Quốc,
589,2,3010,1500,3000,s==20|Mảnh 5 sao Thục Quốc,
590,2,3011,1500,3000,s==19|Mảnh 5 sao Ngô Quốc,
591,2,3012,1500,3000,s==15|Mảnh 5 sao Thần,
592,2,3013,1500,3000,s==13|Mảnh 5 sao Ma,
593,2,3014,1500,3000,s==18|Mảnh Thần Ma 5 Sao,
594,2,3100,1500,3000,s==19|Mảnh hồi phục 5 sao,
595,2,3200,1500,3000,s==19|Mảnh hồi phục 5 sao,
596,2,3300,1500,3000,s==19|Mảnh hồi phục 5 sao,
597,2,3400,1500,3000,s==24|Mảnh hồi phục Thần 5 sao,
598,2,3500,1500,3000,s==22|Mảnh hồi phục Ma 5 sao,
599,2,21301,1500,3000,s==13|Mảnh Lạc Tiến,
600,2,21401,1500,3000,s==19|Mảnh Tào Nhân (thế),
601,2,21402,1500,3000,s==13|Mảnh Dương Tu,
602,2,21403,1500,3000,s==20|Mảnh Tào Ngang (thế),
603,2,21404,1500,3000,s==16|Mảnh Hạ Hầu Uyên,
604,2,21405,1500,3000,s==11|Mảnh Hứa Du,
605,2,21501,1500,3000,s==13|Mảnh Bàng Đức,
606,2,21502,1500,3000,s==15|Mảnh Trương Hợp,
607,2,21503,1500,3000,s==18|Mảnh Chân Cơ (thế),
608,2,21504,1500,3000,s==13|Mảnh Vương Dị,
609,2,21505,1500,3000,s==12|Mảnh Điển Vi,
610,2,21506,1500,3000,s==18|Mảnh Tư Mã Ý (thế),
611,2,21507,1500,3000,s==14|Mảnh Quách Gia,
612,2,21508,1500,3000,s==16|Mảnh Trương Liêu,
613,2,21509,1500,3000,s==21|Mảnh Hạ Hầu Đôn (thế),
614,2,21510,1500,3000,s==12|Mảnh Hứa Chử,
615,2,21511,1500,3000,s==18|Mảnh Tào Phi (thế),
616,2,21512,1500,3000,s==19|Mảnh Từ Hoảng (thế),
617,2,21513,1500,3000,s==18|Mảnh Tuân Úc (thế),
618,2,21514,1500,3000,s==12|Mảnh Tuân Du,
619,2,22301,1500,3000,s==20|Mảnh Lưu Phong (thế),
620,2,22401,1500,3000,s==13|Mảnh Mã Lương,
621,2,22402,1500,3000,s==13|Mảnh Liêu Hóa,
622,2,22403,1500,3000,s==15|Mảnh Chu Thương,
623,2,22404,1500,3000,s==18|Mảnh Tần Mật (thế),
624,2,22405,1500,3000,s==18|Mảnh Mi Trúc (thế),
625,2,22501,1500,3000,s==22|Mảnh Hoàng Trung (thế),
626,2,22502,1500,3000,s==15|Mảnh Trương Phi,
627,2,22503,1500,3000,s==27|Mảnh Hoàng Nguyệt Anh (thế),
628,2,22504,1500,3000,s==12|Mảnh Quan Vũ,
629,2,22505,1500,3000,s==20|Mảnh Ngụy Diên (thế),
630,2,22506,1500,3000,s==20|Mảnh Trương Tinh Hoa,
631,2,22507,1500,3000,s==18|Mảnh Gia Cát Lượng,
632,2,22508,1500,3000,s==14|Mảnh Triệu Vân,
633,2,22509,1500,3000,s==12|Mảnh Mã Siêu,
634,2,22510,1500,3000,s==17|Mảnh Từ Thứ (thế),
635,2,22511,1500,3000,s==21|Mảnh Bàng Thống (thế),
636,2,22512,1500,3000,s==21|Mảnh Mã Vân Lộc (thế),
637,2,22513,1500,3000,s==22|Mảnh Hạ Hầu Uyên (thế),
638,2,22514,1500,3000,s==17|Mảnh Lưu Bị (thế),
639,2,23301,1500,3000,s==15|Mảnh Lăng Thống,
640,2,23401,1500,3000,s==13|Mảnh Từ Thịnh,
641,2,23402,1500,3000,s==17|Mảnh Tướng Cố Ung,
642,2,23403,1500,3000,s==20|Mảnh Tướng Trình Phổ,
643,2,23404,1500,3000,s==29|Mảnh Tướng Gia Cát Khắc (Thế),
644,2,23405,1500,3000,s==28|Mảnh Tướng Gia Cát Cẩn (Thế),
645,2,23501,1500,3000,s==23|Mảnh Tướng Lỗ Túc (Thế),
646,2,23502,1500,3000,s==25|Mảnh Tướng Chu Thái (Thế),
647,2,23503,1500,3000,s==20|Mảnh Tướng Tiểu Kiều,
648,2,23504,1500,3000,s==33|Mảnh Tướng Tôn Thượng Hương (Thế),
649,2,23505,1500,3000,s==24|Mảnh Tướng Lữ Mông (Thế),
650,2,23506,1500,3000,s==21|Mảnh Tướng Thái Sử Từ,
651,2,23507,1500,3000,s==25|Mảnh Tướng Cam Ninh (Thế),
652,2,23508,1500,3000,s==19|Mảnh Tướng Đại Kiều,
653,2,23509,1500,3000,s==29|Mảnh Tướng Trương Chiêu (Thế),
654,2,23510,1500,3000,s==17|Mảnh Tướng Chu Du,
655,2,23511,1500,3000,s==26|Mảnh Tướng Tôn Quyền (Thế),
656,2,23512,1500,3000,s==27|Mảnh Tướng Bộ Liễn Sư (Thế),
657,2,23513,1500,3000,s==20|Mảnh Tướng Hoàng Cái,
658,2,23514,1500,3000,s==30|Mảnh Tướng Ngô Quốc Thái (Thế),
659,2,23515,1500,3000,s==26|Mảnh Tướng Lục Kháng (Thế),
660,2,24301,1500,3000,s==23|Mảnh Tướng Trương Lương,
661,2,24401,1500,3000,s==23|Mảnh Tướng Vu Cát (Thế),
662,2,24402,1500,3000,s==30|Mảnh Tướng Hình Đạo Vinh (Thế),
663,2,24403,1500,3000,s==27|Mảnh Tướng Trương Bảo (Thế),
664,2,24404,1500,3000,s==23|Mảnh Tướng Trương Thiệu,
665,2,24501,1500,3000,s==21|Mảnh Tướng Điền Phong,
666,2,24502,1500,3000,s==21|Mảnh Tướng Viên Thiệu,
667,2,24503,1500,3000,s==27|Mảnh Tướng Khương Duy (Thế),
668,2,24504,1500,3000,s==22|Mảnh Tướng Trương Giác,
669,2,24505,1500,3000,s==27|Mảnh Tướng Võ Thánh Quan Vũ,
670,2,24506,1500,3000,s==24|Mảnh Tướng Lục Tốn (Thế),
671,2,24507,1500,3000,s==23|Mảnh Tướng Hoa Đà (Thế),
672,2,24508,1500,3000,s==40|Mảnh Tướng Ngọa Long Gia Cát Lượng (Thế),
673,2,24509,1500,3000,s==22|Mảnh Tướng Tả Từ (Thế),
674,2,24510,1500,3000,s==24|Mảnh Tướng Lỗ Chất (Thế),
675,2,24511,1500,3000,s==17|Mảnh Lưu Bị (thế),
676,2,24512,1500,3000,s==17|Mảnh Tướng Vu Cấm,
677,2,25301,1500,3000,s==25|Mảnh Tướng Quách Sở (Thế),
678,2,25401,1500,3000,s==22|Mảnh Tướng Lưu Tam Đao,
679,2,25402,1500,3000,s==20|Mảnh Tướng Trương Tế,
680,2,25403,1500,3000,s==21|Mảnh Tướng Mạnh Hoạch,
681,2,25404,1500,3000,s==22|Mảnh Tướng Phan Chương,
682,2,25501,1500,3000,s==26|Mảnh Tướng Trần Cung (Thế),
683,2,25502,1500,3000,s==27|Mảnh Tướng Nhan Lương (Thế),
684,2,25503,1500,3000,s==25|Mảnh Tướng Hoa Hùng (Thế),
685,2,25504,1500,3000,s==22|Mảnh Tướng Lữ Bố (Thế),
686,2,25505,1500,3000,s==23|Mảnh Tướng Giả Hủ (Thế),
687,2,25506,1500,3000,s==26|Mảnh Tướng Chúc Dung (Thế),
688,2,25507,1500,3000,s==28|Mảnh Tướng Điêu Thuyền (Thế),
689,2,25508,1500,3000,s==27|Mảnh Tướng Lữ Linh Kỳ (Thế),
690,2,25509,1500,3000,s==26|Mảnh Tướng Trương Xuân Hoa,
691,2,25510,1500,3000,s==19|Mảnh Tướng Tào Tháo,
692,2,25511,1500,3000,s==25|Mảnh Tướng Tôn Sách (Thế),
693,2,25512,1500,3000,s==21|Mảnh Tướng T司马徽 (Thế),
694,2,25513,1500,3000,s==26|Mảnh Tướng Đổng Trác (Thế),
695,2,13001,2,2,s==19|Trang Phục TTư Mã Ý,
696,2,13002,2,2,s==19|Trang Phục Ma·Lữ Bố,
697,2,13003,2,2,s==25|Trang Phục Ma·Điêu Thuyền,
698,2,13004,2,2,s==23|Trang Phục Ma·Trần Cung,
699,2,13005,2,2,s==22|Trang Phục Ma·Tôn Sách,
700,2,13006,2,2,s==23|Trang Phục Ma·Tôn Quyền,
701,2,13007,2,2,s==20|Trang Phục Ma·Lưu Bị,
702,2,13008,2,2,s==27|Trang Phục Thần·Trương Giác,
703,2,13009,2,2,s==22|Trang Phục Thần·Lưu Bị,
704,2,13010,2,2,s==20|Trang Phục Ma·Giả Hủ,
705,2,19501,2,2,s==17|Võ Động Thiên Càn,
706,2,19502,2,2,s==17|Đại Triển Hùng Đồ,
707,2,19503,2,2,s==18|Sách Mã Dương Biên,
708,2,19504,2,2,s==38|Vạn Quân Mạc Địch (Tạm thời chưa dùng),
709,2,19505,2,2,s==40|Nhất Kỵ Đương Thiên (Tạm thời chưa dùng),
710,2,19506,2,2,s==39|Bách Chiến Bất Bại (Tạm thời chưa dùng),
711,2,19507,2,2,s==18|Loạn Thế Hiêu Hùng,
712,2,19508,2,2,s==18|Danh Động Thiên Hạ,
713,2,19509,2,2,s==20|Chiến Trường Du Long,
714,2,19510,2,2,s==15|Toán Vô Di Sách,
715,2,19511,2,2,s==19|Thượng Binh Phá Mưu,
716,2,19512,2,2,s==19|Thất Khảo Linh Lộng,
717,2,19513,2,2,s==17|Thần Võ Giáng Thế,
718,2,19514,2,2,s==15|Bá Vương Chi Uy,
719,2,19515,2,2,s==20|Vô Song Thượng Tướng,
720,2,19516,2,2,s==18|Phi Long Tại Thiên,
721,2,19517,2,2,s==18|Dược Long Tại Uyển,
722,2,19518,2,2,s==18|Kiến Long Tại Điền,
723,2,19519,2,2,s==15|Tứ Thế Tam Công,
724,2,19520,2,2,s==23|Nguyệt Thượng Liễu Tiêu,
725,2,19521,2,2,s==16|Thiên Hạ Vô Song,
726,2,19522,2,2,s==15|Ưng Thị Lang Cố,
727,2,19523,2,2,s==19|Hoa Hảo Nguyệt Viên,
728,2,19524,2,2,s==15|Hào Môn Quý Tộc,
729,2,19525,2,2,s==15|Nhĩ Tại Bất Tại,
730,2,19526,2,2,s==16|Uy Vũ Tướng Quân,
731,2,19527,2,2,s==21|Thông Thiên Vương Giả,
732,2,19528,2,2,s==19|Thí Luyện Vương Giả,
733,2,19529,2,2,s==17|Vũ Thần Giáng Lâm,
734,2,19530,2,2,s==17|Loạn Thế Ma Vương,
735,2,19531,2,2,s==23|Thường Thắng Tướng Quân,
736,2,14201,50,50,s==19|Công Kích Phù Thạch,
737,2,14301,50,100,s==19|Công Kích Phù Thạch,
738,2,14401,50,100,s==19|Công Kích Phù Thạch,
739,2,14501,50,100,s==19|Công Kích Phù Thạch,
740,2,14202,50,100,s==19|Phòng Ngự Phù Thạch,
741,2,14302,50,100,s==19|Phòng Ngự Phù Thạch,
742,2,14402,50,100,s==19|Phòng Ngự Phù Thạch,
743,2,14502,50,100,s==19|Phòng Ngự Phù Thạch,
744,2,14203,50,100,s==16|Tốc Độ Phù Thạch,
745,2,14303,50,100,s==16|Tốc Độ Phù Thạch,
746,2,14403,50,100,s==16|Tốc Độ Phù Thạch,
747,2,14503,50,100,s==16|Tốc Độ Phù Thạch,
748,2,14204,50,100,s==19|Sinh Mệnh Phù Thạch,
749,2,14304,50,100,s==19|Sinh Mệnh Phù Thạch,
750,2,14404,50,100,s==19|Sinh Mệnh Phù Thạch,
751,2,14504,50,100,s==19|Sinh Mệnh Phù Thạch,
752,2,80101,5,30,s==17|Kỳ Mưu： Minh Diệt,
753,2,80102,5,30,s==17|Kỳ Mưu： Minh Diệt,
754,2,80103,5,30,s==17|Kỳ Mưu： Minh Diệt,
755,2,80104,5,30,s==17|Kỳ Mưu： Minh Diệt,
756,2,80105,5,30,s==17|Kỳ Mưu： Minh Diệt,
757,2,80201,5,30,s==17|Kỳ Mưu： Thiên Vụn,
758,2,80202,5,30,s==17|Kỳ Mưu： Thiên Vụn,
759,2,80203,5,30,s==17|Kỳ Mưu： Thiên Vụn,
760,2,80204,5,30,s==17|Kỳ Mưu： Thiên Vụn,
761,2,80205,5,30,s==17|Kỳ Mưu： Thiên Vụn,
762,2,80301,5,30,s==17|Kỳ Mưu： Phong Lôi,
763,2,80302,5,30,s==17|Kỳ Mưu： Phong Lôi,
764,2,80303,5,30,s==17|Kỳ Mưu： Phong Lôi,
765,2,80304,5,30,s==17|Kỳ Mưu： Phong Lôi,
766,2,80305,5,30,s==17|Kỳ Mưu： Phong Lôi,
767,2,80401,5,30,s==16|Kỳ Mưu： Thần Hựu,
768,2,80402,5,30,s==16|Kỳ Mưu： Thần Hựu,
769,2,80403,5,30,s==16|Kỳ Mưu： Thần Hựu,
770,2,80404,5,30,s==16|Kỳ Mưu： Thần Hựu,
771,2,80405,5,30,s==16|Kỳ Mưu： Thần Hựu,
772,2,80501,5,30,s==17|Kỳ Mưu： Huyền Phá,
773,2,80502,5,30,s==17|Kỳ Mưu： Huyền Phá,
774,2,80503,5,30,s==17|Kỳ Mưu： Huyền Phá,
775,2,80504,5,30,s==17|Kỳ Mưu： Huyền Phá,
776,2,80505,5,30,s==17|Kỳ Mưu： Huyền Phá,
777,2,80601,5,30,s==15|Kỳ Mưu： Bích Ba,
778,2,80602,5,30,s==15|Kỳ Mưu： Bích Ba,
779,2,80603,5,30,s==15|Kỳ Mưu： Bích Ba,
780,2,80604,5,30,s==15|Kỳ Mưu： Bích Ba,
781,2,80605,5,30,s==15|Kỳ Mưu： Bích Ba,
782,2,80701,5,30,s==18|Kỳ Mưu： Triều Toàn,
783,2,80702,5,30,s==18|Kỳ Mưu： Triều Toàn,
784,2,80703,5,30,s==18|Kỳ Mưu： Triều Toàn,
785,2,80704,5,30,s==18|Kỳ Mưu： Triều Toàn,
786,2,80705,5,30,s==18|Kỳ Mưu： Triều Toàn,
787,2,80801,5,30,s==15|Kỳ Mưu： Thổ Tức,
788,2,80802,5,30,s==15|Kỳ Mưu： Thổ Tức,
789,2,80803,5,30,s==15|Kỳ Mưu： Thổ Tức,
790,2,80804,5,30,s==15|Kỳ Mưu： Thổ Tức,
791,2,80805,5,30,s==15|Kỳ Mưu： Thổ Tức,
792,2,80901,5,30,s==16|Kỳ Mưu： Lôi Chấn,
793,2,80902,5,30,s==16|Kỳ Mưu： Lôi Chấn,
794,2,80903,5,30,s==16|Kỳ Mưu： Lôi Chấn,
795,2,80904,5,30,s==16|Kỳ Mưu： Lôi Chấn,
796,2,80905,5,30,s==16|Kỳ Mưu： Lôi Chấn,
797,2,81001,5,30,s==18|Kỳ Mưu： Độc Trướng,
798,2,81002,5,30,s==18|Kỳ Mưu： Độc Trướng,
799,2,81003,5,30,s==18|Kỳ Mưu： Độc Trướng,
