id,totemId,level,propertys-type-1,propertys-way-1,propertys-value-1,propertys-type-2,propertys-way-2,propertys-value-2,needItems-type-1,needItems-id-1,needItems-value-1,needItems-type-2,needItems-id-2,needItems-value-2,
391,7008,41,4,0,300,17,0,1420,2,1046,42,1,8,1050000,
392,7008,42,4,0,305,17,0,1440,2,1046,42,1,8,1050000,
393,7008,43,4,0,310,17,0,1460,2,1046,44,1,8,1100000,
394,7008,44,4,0,315,17,0,1480,2,1046,44,1,8,1100000,
395,7008,45,4,0,320,17,0,1500,2,1046,46,1,8,1150000,
396,7008,46,4,0,325,17,0,1520,2,1046,46,1,8,1150000,
397,7008,47,4,0,330,17,0,1540,2,1046,48,1,8,1200000,
398,7008,48,4,0,335,17,0,1560,2,1046,48,1,8,1200000,
399,7008,49,4,0,340,17,0,1580,2,1046,50,1,8,1250000,
400,7008,50,4,0,345,17,0,1600,2,1046,50,1,8,1250000,
401,7009,1,2,1,620,3,1,620,2,1046,2,1,8,50000,
402,7009,2,2,1,640,3,1,640,2,1046,2,1,8,50000,
403,7009,3,2,1,660,3,1,660,2,1046,4,1,8,100000,
404,7009,4,2,1,680,3,1,680,2,1046,4,1,8,100000,
405,7009,5,2,1,700,3,1,700,2,1046,6,1,8,150000,
406,7009,6,2,1,720,3,1,720,2,1046,6,1,8,150000,
407,7009,7,2,1,740,3,1,740,2,1046,8,1,8,200000,
408,7009,8,2,1,760,3,1,760,2,1046,8,1,8,200000,
409,7009,9,2,1,780,3,1,780,2,1046,10,1,8,250000,
410,7009,10,2,1,800,3,1,800,2,1046,10,1,8,250000,
411,7009,11,2,1,820,3,1,820,2,1046,12,1,8,300000,
412,7009,12,2,1,840,3,1,840,2,1046,12,1,8,300000,
413,7009,13,2,1,860,3,1,860,2,1046,14,1,8,350000,
414,7009,14,2,1,880,3,1,880,2,1046,14,1,8,350000,
415,7009,15,2,1,900,3,1,900,2,1046,16,1,8,400000,
416,7009,16,2,1,920,3,1,920,2,1046,16,1,8,400000,
417,7009,17,2,1,940,3,1,940,2,1046,18,1,8,450000,
418,7009,18,2,1,960,3,1,960,2,1046,18,1,8,450000,
419,7009,19,2,1,980,3,1,980,2,1046,20,1,8,500000,
420,7009,20,2,1,1000,3,1,1000,2,1046,20,1,8,500000,
421,7009,21,2,1,1020,3,1,1020,2,1046,22,1,8,550000,
422,7009,22,2,1,1040,3,1,1040,2,1046,22,1,8,550000,
423,7009,23,2,1,1060,3,1,1060,2,1046,24,1,8,600000,
424,7009,24,2,1,1080,3,1,1080,2,1046,24,1,8,600000,
425,7009,25,2,1,1100,3,1,1100,2,1046,26,1,8,650000,
426,7009,26,2,1,1120,3,1,1120,2,1046,26,1,8,650000,
427,7009,27,2,1,1140,3,1,1140,2,1046,28,1,8,700000,
428,7009,28,2,1,1160,3,1,1160,2,1046,28,1,8,700000,
429,7009,29,2,1,1180,3,1,1180,2,1046,30,1,8,750000,
430,7009,30,2,1,1200,3,1,1200,2,1046,30,1,8,750000,
431,7009,31,2,1,1220,3,1,1220,2,1046,32,1,8,800000,
432,7009,32,2,1,1240,3,1,1240,2,1046,32,1,8,800000,
433,7009,33,2,1,1260,3,1,1260,2,1046,34,1,8,850000,
434,7009,34,2,1,1280,3,1,1280,2,1046,34,1,8,850000,
435,7009,35,2,1,1300,3,1,1300,2,1046,36,1,8,900000,
436,7009,36,2,1,1320,3,1,1320,2,1046,36,1,8,900000,
437,7009,37,2,1,1340,3,1,1340,2,1046,38,1,8,950000,
438,7009,38,2,1,1360,3,1,1360,2,1046,38,1,8,950000,
439,7009,39,2,1,1380,3,1,1380,2,1046,40,1,8,1000000,
440,7009,40,2,1,1400,3,1,1400,2,1046,40,1,8,1000000,
441,7009,41,2,1,1420,3,1,1420,2,1046,42,1,8,1050000,
442,7009,42,2,1,1440,3,1,1440,2,1046,42,1,8,1050000,
443,7009,43,2,1,1460,3,1,1460,2,1046,44,1,8,1100000,
444,7009,44,2,1,1480,3,1,1480,2,1046,44,1,8,1100000,
445,7009,45,2,1,1500,3,1,1500,2,1046,46,1,8,1150000,
446,7009,46,2,1,1520,3,1,1520,2,1046,46,1,8,1150000,
447,7009,47,2,1,1540,3,1,1540,2,1046,48,1,8,1200000,
448,7009,48,2,1,1560,3,1,1560,2,1046,48,1,8,1200000,
449,7009,49,2,1,1580,3,1,1580,2,1046,50,1,8,1250000,
450,7009,50,2,1,1600,3,1,1600,2,1046,50,1,8,1250000,
451,7010,1,20,0,620,17,0,620,2,1046,2,1,8,50000,
452,7010,2,20,0,640,17,0,640,2,1046,2,1,8,50000,
453,7010,3,20,0,660,17,0,660,2,1046,4,1,8,100000,
454,7010,4,20,0,680,17,0,680,2,1046,4,1,8,100000,
455,7010,5,20,0,700,17,0,700,2,1046,6,1,8,150000,
456,7010,6,20,0,720,17,0,720,2,1046,6,1,8,150000,
457,7010,7,20,0,740,17,0,740,2,1046,8,1,8,200000,
458,7010,8,20,0,760,17,0,760,2,1046,8,1,8,200000,
459,7010,9,20,0,780,17,0,780,2,1046,10,1,8,250000,
460,7010,10,20,0,800,17,0,800,2,1046,10,1,8,250000,
461,7010,11,20,0,820,17,0,820,2,1046,12,1,8,300000,
462,7010,12,20,0,840,17,0,840,2,1046,12,1,8,300000,
463,7010,13,20,0,860,17,0,860,2,1046,14,1,8,350000,
464,7010,14,20,0,880,17,0,880,2,1046,14,1,8,350000,
465,7010,15,20,0,900,17,0,900,2,1046,16,1,8,400000,
466,7010,16,20,0,920,17,0,920,2,1046,16,1,8,400000,
467,7010,17,20,0,940,17,0,940,2,1046,18,1,8,450000,
468,7010,18,20,0,960,17,0,960,2,1046,18,1,8,450000,
469,7010,19,20,0,980,17,0,980,2,1046,20,1,8,500000,
470,7010,20,20,0,1000,17,0,1000,2,1046,20,1,8,500000,
471,7010,21,20,0,1020,17,0,1020,2,1046,22,1,8,550000,
472,7010,22,20,0,1040,17,0,1040,2,1046,22,1,8,550000,
473,7010,23,20,0,1060,17,0,1060,2,1046,24,1,8,600000,
474,7010,24,20,0,1080,17,0,1080,2,1046,24,1,8,600000,
475,7010,25,20,0,1100,17,0,1100,2,1046,26,1,8,650000,
476,7010,26,20,0,1120,17,0,1120,2,1046,26,1,8,650000,
477,7010,27,20,0,1140,17,0,1140,2,1046,28,1,8,700000,
478,7010,28,20,0,1160,17,0,1160,2,1046,28,1,8,700000,
479,7010,29,20,0,1180,17,0,1180,2,1046,30,1,8,750000,
480,7010,30,20,0,1200,17,0,1200,2,1046,30,1,8,750000,
481,7010,31,20,0,1220,17,0,1220,2,1046,32,1,8,800000,
482,7010,32,20,0,1240,17,0,1240,2,1046,32,1,8,800000,
483,7010,33,20,0,1260,17,0,1260,2,1046,34,1,8,850000,
484,7010,34,20,0,1280,17,0,1280,2,1046,34,1,8,850000,
485,7010,35,20,0,1300,17,0,1300,2,1046,36,1,8,900000,
486,7010,36,20,0,1320,17,0,1320,2,1046,36,1,8,900000,
487,7010,37,20,0,1340,17,0,1340,2,1046,38,1,8,950000,
488,7010,38,20,0,1360,17,0,1360,2,1046,38,1,8,950000,
489,7010,39,20,0,1380,17,0,1380,2,1046,40,1,8,1000000,
490,7010,40,20,0,1400,17,0,1400,2,1046,40,1,8,1000000,
491,7010,41,20,0,1420,17,0,1420,2,1046,42,1,8,1050000,
492,7010,42,20,0,1440,17,0,1440,2,1046,42,1,8,1050000,
493,7010,43,20,0,1460,17,0,1460,2,1046,44,1,8,1100000,
494,7010,44,20,0,1480,17,0,1480,2,1046,44,1,8,1100000,
495,7010,45,20,0,1500,17,0,1500,2,1046,46,1,8,1150000,
496,7010,46,20,0,1520,17,0,1520,2,1046,46,1,8,1150000,
497,7010,47,20,0,1540,17,0,1540,2,1046,48,1,8,1200000,
498,7010,48,20,0,1560,17,0,1560,2,1046,48,1,8,1200000,
499,7010,49,20,0,1580,17,0,1580,2,1046,50,1,8,1250000,
500,7010,50,20,0,1600,17,0,1600,2,1046,50,1,8,1250000,
501,7011,1,1,1,620,2,1,620,2,1046,2,1,8,50000,
502,7011,2,1,1,640,2,1,640,2,1046,2,1,8,50000,
503,7011,3,1,1,660,2,1,660,2,1046,4,1,8,100000,
504,7011,4,1,1,680,2,1,680,2,1046,4,1,8,100000,
505,7011,5,1,1,700,2,1,700,2,1046,6,1,8,150000,
506,7011,6,1,1,720,2,1,720,2,1046,6,1,8,150000,
507,7011,7,1,1,740,2,1,740,2,1046,8,1,8,200000,
508,7011,8,1,1,760,2,1,760,2,1046,8,1,8,200000,
509,7011,9,1,1,780,2,1,780,2,1046,10,1,8,250000,
510,7011,10,1,1,800,2,1,800,2,1046,10,1,8,250000,
511,7011,11,1,1,820,2,1,820,2,1046,12,1,8,300000,
512,7011,12,1,1,840,2,1,840,2,1046,12,1,8,300000,
513,7011,13,1,1,860,2,1,860,2,1046,14,1,8,350000,
514,7011,14,1,1,880,2,1,880,2,1046,14,1,8,350000,
515,7011,15,1,1,900,2,1,900,2,1046,16,1,8,400000,
516,7011,16,1,1,920,2,1,920,2,1046,16,1,8,400000,
517,7011,17,1,1,940,2,1,940,2,1046,18,1,8,450000,
518,7011,18,1,1,960,2,1,960,2,1046,18,1,8,450000,
519,7011,19,1,1,980,2,1,980,2,1046,20,1,8,500000,
520,7011,20,1,1,1000,2,1,1000,2,1046,20,1,8,500000,
521,7011,21,1,1,1020,2,1,1020,2,1046,22,1,8,550000,
522,7011,22,1,1,1040,2,1,1040,2,1046,22,1,8,550000,
523,7011,23,1,1,1060,2,1,1060,2,1046,24,1,8,600000,
524,7011,24,1,1,1080,2,1,1080,2,1046,24,1,8,600000,
525,7011,25,1,1,1100,2,1,1100,2,1046,26,1,8,650000,
526,7011,26,1,1,1120,2,1,1120,2,1046,26,1,8,650000,
527,7011,27,1,1,1140,2,1,1140,2,1046,28,1,8,700000,
528,7011,28,1,1,1160,2,1,1160,2,1046,28,1,8,700000,
529,7011,29,1,1,1180,2,1,1180,2,1046,30,1,8,750000,
530,7011,30,1,1,1200,2,1,1200,2,1046,30,1,8,750000,
531,7011,31,1,1,1220,2,1,1220,2,1046,32,1,8,800000,
532,7011,32,1,1,1240,2,1,1240,2,1046,32,1,8,800000,
533,7011,33,1,1,1260,2,1,1260,2,1046,34,1,8,850000,
534,7011,34,1,1,1280,2,1,1280,2,1046,34,1,8,850000,
535,7011,35,1,1,1300,2,1,1300,2,1046,36,1,8,900000,
536,7011,36,1,1,1320,2,1,1320,2,1046,36,1,8,900000,
537,7011,37,1,1,1340,2,1,1340,2,1046,38,1,8,950000,
538,7011,38,1,1,1360,2,1,1360,2,1046,38,1,8,950000,
539,7011,39,1,1,1380,2,1,1380,2,1046,40,1,8,1000000,
540,7011,40,1,1,1400,2,1,1400,2,1046,40,1,8,1000000,
541,7011,41,1,1,1420,2,1,1420,2,1046,42,1,8,1050000,
542,7011,42,1,1,1440,2,1,1440,2,1046,42,1,8,1050000,
543,7011,43,1,1,1460,2,1,1460,2,1046,44,1,8,1100000,
544,7011,44,1,1,1480,2,1,1480,2,1046,44,1,8,1100000,
545,7011,45,1,1,1500,2,1,1500,2,1046,46,1,8,1150000,
546,7011,46,1,1,1520,2,1,1520,2,1046,46,1,8,1150000,
547,7011,47,1,1,1540,2,1,1540,2,1046,48,1,8,1200000,
548,7011,48,1,1,1560,2,1,1560,2,1046,48,1,8,1200000,
549,7011,49,1,1,1580,2,1,1580,2,1046,50,1,8,1250000,
550,7011,50,1,1,1600,2,1,1600,2,1046,50,1,8,1250000,
551,7012,1,5,0,620,8,0,620,2,1046,2,1,8,50000,
552,7012,2,5,0,640,8,0,640,2,1046,2,1,8,50000,
553,7012,3,5,0,660,8,0,660,2,1046,4,1,8,100000,
554,7012,4,5,0,680,8,0,680,2,1046,4,1,8,100000,
555,7012,5,5,0,700,8,0,700,2,1046,6,1,8,150000,
556,7012,6,5,0,720,8,0,720,2,1046,6,1,8,150000,
557,7012,7,5,0,740,8,0,740,2,1046,8,1,8,200000,
558,7012,8,5,0,760,8,0,760,2,1046,8,1,8,200000,
559,7012,9,5,0,780,8,0,780,2,1046,10,1,8,250000,
560,7012,10,5,0,800,8,0,800,2,1046,10,1,8,250000,
561,7012,11,5,0,820,8,0,820,2,1046,12,1,8,300000,
562,7012,12,5,0,840,8,0,840,2,1046,12,1,8,300000,
563,7012,13,5,0,860,8,0,860,2,1046,14,1,8,350000,
564,7012,14,5,0,880,8,0,880,2,1046,14,1,8,350000,
565,7012,15,5,0,900,8,0,900,2,1046,16,1,8,400000,
566,7012,16,5,0,920,8,0,920,2,1046,16,1,8,400000,
567,7012,17,5,0,940,8,0,940,2,1046,18,1,8,450000,
568,7012,18,5,0,960,8,0,960,2,1046,18,1,8,450000,
569,7012,19,5,0,980,8,0,980,2,1046,20,1,8,500000,
570,7012,20,5,0,1000,8,0,1000,2,1046,20,1,8,500000,
571,7012,21,5,0,1020,8,0,1020,2,1046,22,1,8,550000,
572,7012,22,5,0,1040,8,0,1040,2,1046,22,1,8,550000,
573,7012,23,5,0,1060,8,0,1060,2,1046,24,1,8,600000,
574,7012,24,5,0,1080,8,0,1080,2,1046,24,1,8,600000,
575,7012,25,5,0,1100,8,0,1100,2,1046,26,1,8,650000,
576,7012,26,5,0,1120,8,0,1120,2,1046,26,1,8,650000,
577,7012,27,5,0,1140,8,0,1140,2,1046,28,1,8,700000,
578,7012,28,5,0,1160,8,0,1160,2,1046,28,1,8,700000,
579,7012,29,5,0,1180,8,0,1180,2,1046,30,1,8,750000,
580,7012,30,5,0,1200,8,0,1200,2,1046,30,1,8,750000,
581,7012,31,5,0,1220,8,0,1220,2,1046,32,1,8,800000,
582,7012,32,5,0,1240,8,0,1240,2,1046,32,1,8,800000,
583,7012,33,5,0,1260,8,0,1260,2,1046,34,1,8,850000,
584,7012,34,5,0,1280,8,0,1280,2,1046,34,1,8,850000,
585,7012,35,5,0,1300,8,0,1300,2,1046,36,1,8,900000,
586,7012,36,5,0,1320,8,0,1320,2,1046,36,1,8,900000,
587,7012,37,5,0,1340,8,0,1340,2,1046,38,1,8,950000,
588,7012,38,5,0,1360,8,0,1360,2,1046,38,1,8,950000,
589,7012,39,5,0,1380,8,0,1380,2,1046,40,1,8,1000000,
590,7012,40,5,0,1400,8,0,1400,2,1046,40,1,8,1000000,
591,7012,41,5,0,1420,8,0,1420,2,1046,42,1,8,1050000,
592,7012,42,5,0,1440,8,0,1440,2,1046,42,1,8,1050000,
593,7012,43,5,0,1460,8,0,1460,2,1046,44,1,8,1100000,
594,7012,44,5,0,1480,8,0,1480,2,1046,44,1,8,1100000,
595,7012,45,5,0,1500,8,0,1500,2,1046,46,1,8,1150000,
596,7012,46,5,0,1520,8,0,1520,2,1046,46,1,8,1150000,
597,7012,47,5,0,1540,8,0,1540,2,1046,48,1,8,1200000,
598,7012,48,5,0,1560,8,0,1560,2,1046,48,1,8,1200000,
599,7012,49,5,0,1580,8,0,1580,2,1046,50,1,8,1250000,
600,7012,50,5,0,1600,8,0,1600,2,1046,50,1,8,1250000,
601,7013,1,2,1,620,1,1,620,2,1046,2,1,8,50000,
602,7013,2,2,1,640,1,1,640,2,1046,2,1,8,50000,
603,7013,3,2,1,660,1,1,660,2,1046,4,1,8,100000,
604,7013,4,2,1,680,1,1,680,2,1046,4,1,8,100000,
605,7013,5,2,1,700,1,1,700,2,1046,6,1,8,150000,
606,7013,6,2,1,720,1,1,720,2,1046,6,1,8,150000,
607,7013,7,2,1,740,1,1,740,2,1046,8,1,8,200000,
608,7013,8,2,1,760,1,1,760,2,1046,8,1,8,200000,
609,7013,9,2,1,780,1,1,780,2,1046,10,1,8,250000,
610,7013,10,2,1,800,1,1,800,2,1046,10,1,8,250000,
611,7013,11,2,1,820,1,1,820,2,1046,12,1,8,300000,
612,7013,12,2,1,840,1,1,840,2,1046,12,1,8,300000,
613,7013,13,2,1,860,1,1,860,2,1046,14,1,8,350000,
614,7013,14,2,1,880,1,1,880,2,1046,14,1,8,350000,
615,7013,15,2,1,900,1,1,900,2,1046,16,1,8,400000,
616,7013,16,2,1,920,1,1,920,2,1046,16,1,8,400000,
617,7013,17,2,1,940,1,1,940,2,1046,18,1,8,450000,
618,7013,18,2,1,960,1,1,960,2,1046,18,1,8,450000,
619,7013,19,2,1,980,1,1,980,2,1046,20,1,8,500000,
620,7013,20,2,1,1000,1,1,1000,2,1046,20,1,8,500000,
621,7013,21,2,1,1020,1,1,1020,2,1046,22,1,8,550000,
622,7013,22,2,1,1040,1,1,1040,2,1046,22,1,8,550000,
623,7013,23,2,1,1060,1,1,1060,2,1046,24,1,8,600000,
624,7013,24,2,1,1080,1,1,1080,2,1046,24,1,8,600000,
625,7013,25,2,1,1100,1,1,1100,2,1046,26,1,8,650000,
626,7013,26,2,1,1120,1,1,1120,2,1046,26,1,8,650000,
627,7013,27,2,1,1140,1,1,1140,2,1046,28,1,8,700000,
628,7013,28,2,1,1160,1,1,1160,2,1046,28,1,8,700000,
629,7013,29,2,1,1180,1,1,1180,2,1046,30,1,8,750000,
630,7013,30,2,1,1200,1,1,1200,2,1046,30,1,8,750000,
631,7013,31,2,1,1220,1,1,1220,2,1046,32,1,8,800000,
632,7013,32,2,1,1240,1,1,1240,2,1046,32,1,8,800000,
633,7013,33,2,1,1260,1,1,1260,2,1046,34,1,8,850000,
634,7013,34,2,1,1280,1,1,1280,2,1046,34,1,8,850000,
635,7013,35,2,1,1300,1,1,1300,2,1046,36,1,8,900000,
636,7013,36,2,1,1320,1,1,1320,2,1046,36,1,8,900000,
637,7013,37,2,1,1340,1,1,1340,2,1046,38,1,8,950000,
638,7013,38,2,1,1360,1,1,1360,2,1046,38,1,8,950000,
639,7013,39,2,1,1380,1,1,1380,2,1046,40,1,8,1000000,
640,7013,40,2,1,1400,1,1,1400,2,1046,40,1,8,1000000,
641,7013,41,2,1,1420,1,1,1420,2,1046,42,1,8,1050000,
642,7013,42,2,1,1440,1,1,1440,2,1046,42,1,8,1050000,
643,7013,43,2,1,1460,1,1,1460,2,1046,44,1,8,1100000,
644,7013,44,2,1,1480,1,1,1480,2,1046,44,1,8,1100000,
645,7013,45,2,1,1500,1,1,1500,2,1046,46,1,8,1150000,
646,7013,46,2,1,1520,1,1,1520,2,1046,46,1,8,1150000,
647,7013,47,2,1,1540,1,1,1540,2,1046,48,1,8,1200000,
648,7013,48,2,1,1560,1,1,1560,2,1046,48,1,8,1200000,
649,7013,49,2,1,1580,1,1,1580,2,1046,50,1,8,1250000,
650,7013,50,2,1,1600,1,1,1600,2,1046,50,1,8,1250000,
651,7014,1,1,1,620,20,0,620,2,1046,2,1,8,50000,
652,7014,2,1,1,640,20,0,640,2,1046,2,1,8,50000,
653,7014,3,1,1,660,20,0,660,2,1046,4,1,8,100000,
654,7014,4,1,1,680,20,0,680,2,1046,4,1,8,100000,
655,7014,5,1,1,700,20,0,700,2,1046,6,1,8,150000,
656,7014,6,1,1,720,20,0,720,2,1046,6,1,8,150000,
657,7014,7,1,1,740,20,0,740,2,1046,8,1,8,200000,
658,7014,8,1,1,760,20,0,760,2,1046,8,1,8,200000,
659,7014,9,1,1,780,20,0,780,2,1046,10,1,8,250000,
660,7014,10,1,1,800,20,0,800,2,1046,10,1,8,250000,
661,7014,11,1,1,820,20,0,820,2,1046,12,1,8,300000,
662,7014,12,1,1,840,20,0,840,2,1046,12,1,8,300000,
663,7014,13,1,1,860,20,0,860,2,1046,14,1,8,350000,
664,7014,14,1,1,880,20,0,880,2,1046,14,1,8,350000,
665,7014,15,1,1,900,20,0,900,2,1046,16,1,8,400000,
666,7014,16,1,1,920,20,0,920,2,1046,16,1,8,400000,
667,7014,17,1,1,940,20,0,940,2,1046,18,1,8,450000,
668,7014,18,1,1,960,20,0,960,2,1046,18,1,8,450000,
669,7014,19,1,1,980,20,0,980,2,1046,20,1,8,500000,
670,7014,20,1,1,1000,20,0,1000,2,1046,20,1,8,500000,
671,7014,21,1,1,1020,20,0,1020,2,1046,22,1,8,550000,
672,7014,22,1,1,1040,20,0,1040,2,1046,22,1,8,550000,
673,7014,23,1,1,1060,20,0,1060,2,1046,24,1,8,600000,
674,7014,24,1,1,1080,20,0,1080,2,1046,24,1,8,600000,
675,7014,25,1,1,1100,20,0,1100,2,1046,26,1,8,650000,
676,7014,26,1,1,1120,20,0,1120,2,1046,26,1,8,650000,
677,7014,27,1,1,1140,20,0,1140,2,1046,28,1,8,700000,
678,7014,28,1,1,1160,20,0,1160,2,1046,28,1,8,700000,
679,7014,29,1,1,1180,20,0,1180,2,1046,30,1,8,750000,
680,7014,30,1,1,1200,20,0,1200,2,1046,30,1,8,750000,
681,7014,31,1,1,1220,20,0,1220,2,1046,32,1,8,800000,
682,7014,32,1,1,1240,20,0,1240,2,1046,32,1,8,800000,
683,7014,33,1,1,1260,20,0,1260,2,1046,34,1,8,850000,
684,7014,34,1,1,1280,20,0,1280,2,1046,34,1,8,850000,
685,7014,35,1,1,1300,20,0,1300,2,1046,36,1,8,900000,
686,7014,36,1,1,1320,20,0,1320,2,1046,36,1,8,900000,
687,7014,37,1,1,1340,20,0,1340,2,1046,38,1,8,950000,
688,7014,38,1,1,1360,20,0,1360,2,1046,38,1,8,950000,
689,7014,39,1,1,1380,20,0,1380,2,1046,40,1,8,1000000,
690,7014,40,1,1,1400,20,0,1400,2,1046,40,1,8,1000000,
691,7014,41,1,1,1420,20,0,1420,2,1046,42,1,8,1050000,
692,7014,42,1,1,1440,20,0,1440,2,1046,42,1,8,1050000,
693,7014,43,1,1,1460,20,0,1460,2,1046,44,1,8,1100000,
694,7014,44,1,1,1480,20,0,1480,2,1046,44,1,8,1100000,
695,7014,45,1,1,1500,20,0,1500,2,1046,46,1,8,1150000,
696,7014,46,1,1,1520,20,0,1520,2,1046,46,1,8,1150000,
697,7014,47,1,1,1540,20,0,1540,2,1046,48,1,8,1200000,
698,7014,48,1,1,1560,20,0,1560,2,1046,48,1,8,1200000,
699,7014,49,1,1,1580,20,0,1580,2,1046,50,1,8,1250000,
700,7014,50,1,1,1600,20,0,1600,2,1046,50,1,8,1250000,
701,7015,1,3,1,620,17,0,620,2,1046,2,1,8,50000,
702,7015,2,3,1,640,17,0,640,2,1046,2,1,8,50000,
703,7015,3,3,1,660,17,0,660,2,1046,4,1,8,100000,
704,7015,4,3,1,680,17,0,680,2,1046,4,1,8,100000,
705,7015,5,3,1,700,17,0,700,2,1046,6,1,8,150000,
706,7015,6,3,1,720,17,0,720,2,1046,6,1,8,150000,
707,7015,7,3,1,740,17,0,740,2,1046,8,1,8,200000,
708,7015,8,3,1,760,17,0,760,2,1046,8,1,8,200000,
709,7015,9,3,1,780,17,0,780,2,1046,10,1,8,250000,
710,7015,10,3,1,800,17,0,800,2,1046,10,1,8,250000,
711,7015,11,3,1,820,17,0,820,2,1046,12,1,8,300000,
712,7015,12,3,1,840,17,0,840,2,1046,12,1,8,300000,
713,7015,13,3,1,860,17,0,860,2,1046,14,1,8,350000,
714,7015,14,3,1,880,17,0,880,2,1046,14,1,8,350000,
715,7015,15,3,1,900,17,0,900,2,1046,16,1,8,400000,
716,7015,16,3,1,920,17,0,920,2,1046,16,1,8,400000,
717,7015,17,3,1,940,17,0,940,2,1046,18,1,8,450000,
718,7015,18,3,1,960,17,0,960,2,1046,18,1,8,450000,
719,7015,19,3,1,980,17,0,980,2,1046,20,1,8,500000,
720,7015,20,3,1,1000,17,0,1000,2,1046,20,1,8,500000,
721,7015,21,3,1,1020,17,0,1020,2,1046,22,1,8,550000,
722,7015,22,3,1,1040,17,0,1040,2,1046,22,1,8,550000,
723,7015,23,3,1,1060,17,0,1060,2,1046,24,1,8,600000,
724,7015,24,3,1,1080,17,0,1080,2,1046,24,1,8,600000,
725,7015,25,3,1,1100,17,0,1100,2,1046,26,1,8,650000,
726,7015,26,3,1,1120,17,0,1120,2,1046,26,1,8,650000,
727,7015,27,3,1,1140,17,0,1140,2,1046,28,1,8,700000,
728,7015,28,3,1,1160,17,0,1160,2,1046,28,1,8,700000,
729,7015,29,3,1,1180,17,0,1180,2,1046,30,1,8,750000,
730,7015,30,3,1,1200,17,0,1200,2,1046,30,1,8,750000,
731,7015,31,3,1,1220,17,0,1220,2,1046,32,1,8,800000,
732,7015,32,3,1,1240,17,0,1240,2,1046,32,1,8,800000,
733,7015,33,3,1,1260,17,0,1260,2,1046,34,1,8,850000,
734,7015,34,3,1,1280,17,0,1280,2,1046,34,1,8,850000,
735,7015,35,3,1,1300,17,0,1300,2,1046,36,1,8,900000,
736,7015,36,3,1,1320,17,0,1320,2,1046,36,1,8,900000,
737,7015,37,3,1,1340,17,0,1340,2,1046,38,1,8,950000,
738,7015,38,3,1,1360,17,0,1360,2,1046,38,1,8,950000,
739,7015,39,3,1,1380,17,0,1380,2,1046,40,1,8,1000000,
740,7015,40,3,1,1400,17,0,1400,2,1046,40,1,8,1000000,
741,7015,41,3,1,1420,17,0,1420,2,1046,42,1,8,1050000,
742,7015,42,3,1,1440,17,0,1440,2,1046,42,1,8,1050000,
743,7015,43,3,1,1460,17,0,1460,2,1046,44,1,8,1100000,
744,7015,44,3,1,1480,17,0,1480,2,1046,44,1,8,1100000,
745,7015,45,3,1,1500,17,0,1500,2,1046,46,1,8,1150000,
746,7015,46,3,1,1520,17,0,1520,2,1046,46,1,8,1150000,
747,7015,47,3,1,1540,17,0,1540,2,1046,48,1,8,1200000,
748,7015,48,3,1,1560,17,0,1560,2,1046,48,1,8,1200000,
749,7015,49,3,1,1580,17,0,1580,2,1046,50,1,8,1250000,
750,7015,50,3,1,1600,17,0,1600,2,1046,50,1,8,1250000,
751,7016,1,18,0,620,3,1,620,2,1046,2,1,8,50000,
752,7016,2,18,0,640,3,1,640,2,1046,2,1,8,50000,
753,7016,3,18,0,660,3,1,660,2,1046,4,1,8,100000,
754,7016,4,18,0,680,3,1,680,2,1046,4,1,8,100000,
755,7016,5,18,0,700,3,1,700,2,1046,6,1,8,150000,
756,7016,6,18,0,720,3,1,720,2,1046,6,1,8,150000,
757,7016,7,18,0,740,3,1,740,2,1046,8,1,8,200000,
758,7016,8,18,0,760,3,1,760,2,1046,8,1,8,200000,
759,7016,9,18,0,780,3,1,780,2,1046,10,1,8,250000,
760,7016,10,18,0,800,3,1,800,2,1046,10,1,8,250000,
761,7016,11,18,0,820,3,1,820,2,1046,12,1,8,300000,
762,7016,12,18,0,840,3,1,840,2,1046,12,1,8,300000,
763,7016,13,18,0,860,3,1,860,2,1046,14,1,8,350000,
764,7016,14,18,0,880,3,1,880,2,1046,14,1,8,350000,
765,7016,15,18,0,900,3,1,900,2,1046,16,1,8,400000,
766,7016,16,18,0,920,3,1,920,2,1046,16,1,8,400000,
767,7016,17,18,0,940,3,1,940,2,1046,18,1,8,450000,
768,7016,18,18,0,960,3,1,960,2,1046,18,1,8,450000,
769,7016,19,18,0,980,3,1,980,2,1046,20,1,8,500000,
770,7016,20,18,0,1000,3,1,1000,2,1046,20,1,8,500000,
771,7016,21,18,0,1020,3,1,1020,2,1046,22,1,8,550000,
772,7016,22,18,0,1040,3,1,1040,2,1046,22,1,8,550000,
773,7016,23,18,0,1060,3,1,1060,2,1046,24,1,8,600000,
774,7016,24,18,0,1080,3,1,1080,2,1046,24,1,8,600000,
775,7016,25,18,0,1100,3,1,1100,2,1046,26,1,8,650000,
776,7016,26,18,0,1120,3,1,1120,2,1046,26,1,8,650000,
777,7016,27,18,0,1140,3,1,1140,2,1046,28,1,8,700000,
778,7016,28,18,0,1160,3,1,1160,2,1046,28,1,8,700000,
779,7016,29,18,0,1180,3,1,1180,2,1046,30,1,8,750000,
780,7016,30,18,0,1200,3,1,1200,2,1046,30,1,8,750000,
781,7016,31,18,0,1220,3,1,1220,2,1046,32,1,8,800000,
782,7016,32,18,0,1240,3,1,1240,2,1046,32,1,8,800000,
