id,camp,quality,qualityName,step,battle,boutCount,rewards-type-1,rewards-id-1,rewards-value-1,needNum,
1,1,1,s==2|初级,1,40001,10,,,,3,
518,2,1,s==2|初级,18,40518,10,,,,3,
519,2,1,s==2|初级,19,40519,10,,,,3,
520,2,1,s==2|初级,20,40520,10,1,10,50000,3,
521,2,1,s==2|初级,21,40521,10,,,,3,
522,2,1,s==2|初级,22,40522,10,,,,3,
523,2,1,s==2|初级,23,40523,10,,,,3,
524,2,1,s==2|初级,24,40524,10,,,,3,
525,2,1,s==2|初级,25,40525,10,1,10,50000,3,
526,2,1,s==2|初级,26,40526,10,,,,3,
527,2,1,s==2|初级,27,40527,10,,,,3,
528,2,1,s==2|初级,28,40528,10,,,,3,
529,2,1,s==2|初级,29,40529,10,,,,3,
530,2,1,s==2|初级,30,40530,10,1,10,50000,3,
531,2,1,s==2|初级,31,40531,10,,,,3,
532,2,1,s==2|初级,32,40532,10,,,,3,
533,2,1,s==2|初级,33,40533,10,,,,3,
534,2,1,s==2|初级,34,40534,10,,,,3,
535,2,1,s==2|初级,35,40535,10,1,10,50000,3,
536,2,1,s==2|初级,36,40536,10,,,,3,
537,2,1,s==2|初级,37,40537,10,,,,3,
538,2,1,s==2|初级,38,40538,10,,,,3,
539,2,1,s==2|初级,39,40539,10,,,,3,
540,2,1,s==2|初级,40,40540,10,1,10,50000,3,
541,2,1,s==2|初级,41,40541,10,,,,3,
542,2,1,s==2|初级,42,40542,10,,,,3,
543,2,1,s==2|初级,43,40543,10,,,,3,
544,2,1,s==2|初级,44,40544,10,,,,3,
545,2,1,s==2|初级,45,40545,10,1,10,50000,3,
546,2,1,s==2|初级,46,40546,10,,,,3,
547,2,1,s==2|初级,47,40547,10,,,,3,
548,2,1,s==2|初级,48,40548,10,,,,3,
549,2,1,s==2|初级,49,40549,10,,,,3,
550,2,1,s==2|初级,50,40550,10,1,10,50000,3,
551,2,1,s==2|初级,51,40551,10,,,,3,
552,2,1,s==2|初级,52,40552,10,,,,3,
553,2,1,s==2|初级,53,40553,10,,,,3,
554,2,1,s==2|初级,54,40554,10,,,,3,
555,2,1,s==2|初级,55,40555,10,1,10,50000,3,
556,2,1,s==2|初级,56,40556,10,,,,3,
557,2,1,s==2|初级,57,40557,10,,,,3,
558,2,1,s==2|初级,58,40558,10,,,,3,
559,2,1,s==2|初级,59,40559,10,,,,3,
560,2,1,s==2|初级,60,40560,10,1,10,50000,3,
561,2,1,s==2|初级,61,40561,10,,,,3,
562,2,1,s==2|初级,62,40562,10,,,,3,
563,2,1,s==2|初级,63,40563,10,,,,3,
564,2,1,s==2|初级,64,40564,10,,,,3,
565,2,1,s==2|初级,65,40565,10,1,10,50000,3,
566,2,1,s==2|初级,66,40566,10,,,,3,
567,2,1,s==2|初级,67,40567,10,,,,3,
568,2,1,s==2|初级,68,40568,10,,,,3,
569,2,1,s==2|初级,69,40569,10,,,,3,
570,2,1,s==2|初级,70,40570,10,1,10,50000,3,
571,2,1,s==2|初级,71,40571,10,,,,3,
572,2,1,s==2|初级,72,40572,10,,,,3,
573,2,1,s==2|初级,73,40573,10,,,,3,
574,2,1,s==2|初级,74,40574,10,,,,3,
575,2,1,s==2|初级,75,40575,10,1,10,50000,3,
576,2,1,s==2|初级,76,40576,10,,,,3,
577,2,1,s==2|初级,77,40577,10,,,,3,
578,2,1,s==2|初级,78,40578,10,,,,3,
579,2,1,s==2|初级,79,40579,10,,,,3,
580,2,1,s==2|初级,80,40580,10,1,10,50000,3,
581,2,1,s==2|初级,81,40581,10,,,,3,
582,2,1,s==2|初级,82,40582,10,,,,3,
583,2,1,s==2|初级,83,40583,10,,,,3,
584,2,1,s==2|初级,84,40584,10,,,,3,
585,2,1,s==2|初级,85,40585,10,1,10,50000,3,
586,2,1,s==2|初级,86,40586,10,,,,3,
587,2,1,s==2|初级,87,40587,10,,,,3,
588,2,1,s==2|初级,88,40588,10,,,,3,
589,2,1,s==2|初级,89,40589,10,,,,3,
590,2,1,s==2|初级,90,40590,10,1,10,50000,3,
591,2,1,s==2|初级,91,40591,10,,,,3,
592,2,1,s==2|初级,92,40592,10,,,,3,
593,2,1,s==2|初级,93,40593,10,,,,3,
594,2,1,s==2|初级,94,40594,10,,,,3,
595,2,1,s==2|初级,95,40595,10,1,10,50000,3,
596,2,1,s==2|初级,96,40596,10,,,,3,
597,2,1,s==2|初级,97,40597,10,,,,3,
598,2,1,s==2|初级,98,40598,10,,,,3,
599,2,1,s==2|初级,99,40599,10,,,,3,
600,2,1,s==2|初级,100,40600,10,1,10,50000,3,
601,2,2,s==2|中级,101,40601,10,,,,4,
602,2,2,s==2|中级,102,40602,10,,,,4,
603,2,2,s==2|中级,103,40603,10,,,,4,
604,2,2,s==2|中级,104,40604,10,,,,4,
605,2,2,s==2|中级,105,40605,10,1,10,50000,4,
606,2,2,s==2|中级,106,40606,10,,,,4,
607,2,2,s==2|中级,107,40607,10,,,,4,
608,2,2,s==2|中级,108,40608,10,,,,4,
609,2,2,s==2|中级,109,40609,10,,,,4,
610,2,2,s==2|中级,110,40610,10,1,10,50000,4,
611,2,2,s==2|中级,111,40611,10,,,,4,
612,2,2,s==2|中级,112,40612,10,,,,4,
613,2,2,s==2|中级,113,40613,10,,,,4,
614,2,2,s==2|中级,114,40614,10,,,,4,
615,2,2,s==2|中级,115,40615,10,1,10,50000,4,
616,2,2,s==2|中级,116,40616,10,,,,4,
617,2,2,s==2|中级,117,40617,10,,,,4,
618,2,2,s==2|中级,118,40618,10,,,,4,
619,2,2,s==2|中级,119,40619,10,,,,4,
620,2,2,s==2|中级,120,40620,10,1,10,50000,4,
621,2,2,s==2|中级,121,40621,10,,,,4,
622,2,2,s==2|中级,122,40622,10,,,,4,
623,2,2,s==2|中级,123,40623,10,,,,4,
624,2,2,s==2|中级,124,40624,10,,,,4,
625,2,2,s==2|中级,125,40625,10,1,10,50000,4,
626,2,2,s==2|中级,126,40626,10,,,,4,
627,2,2,s==2|中级,127,40627,10,,,,4,
628,2,2,s==2|中级,128,40628,10,,,,4,
629,2,2,s==2|中级,129,40629,10,,,,4,
630,2,2,s==2|中级,130,40630,10,1,10,50000,4,
631,2,2,s==2|中级,131,40631,10,,,,4,
632,2,2,s==2|中级,132,40632,10,,,,4,
633,2,2,s==2|中级,133,40633,10,,,,4,
634,2,2,s==2|中级,134,40634,10,,,,4,
635,2,2,s==2|中级,135,40635,10,1,10,50000,4,
636,2,2,s==2|中级,136,40636,10,,,,4,
637,2,2,s==2|中级,137,40637,10,,,,4,
638,2,2,s==2|中级,138,40638,10,,,,4,
639,2,2,s==2|中级,139,40639,10,,,,4,
640,2,2,s==2|中级,140,40640,10,1,10,50000,4,
641,2,2,s==2|中级,141,40641,10,,,,4,
642,2,2,s==2|中级,142,40642,10,,,,4,
643,2,2,s==2|中级,143,40643,10,,,,4,
644,2,2,s==2|中级,144,40644,10,,,,4,
645,2,2,s==2|中级,145,40645,10,1,10,50000,4,
646,2,2,s==2|中级,146,40646,10,,,,4,
647,2,2,s==2|中级,147,40647,10,,,,4,
648,2,2,s==2|中级,148,40648,10,,,,4,
649,2,2,s==2|中级,149,40649,10,,,,4,
650,2,2,s==2|中级,150,40650,10,1,10,50000,4,
651,2,2,s==2|中级,151,40651,10,,,,4,
652,2,2,s==2|中级,152,40652,10,,,,4,
653,2,2,s==2|中级,153,40653,10,,,,4,
654,2,2,s==2|中级,154,40654,10,,,,4,
655,2,2,s==2|中级,155,40655,10,1,10,50000,4,
656,2,2,s==2|中级,156,40656,10,,,,4,
657,2,2,s==2|中级,157,40657,10,,,,4,
658,2,2,s==2|中级,158,40658,10,,,,4,
659,2,2,s==2|中级,159,40659,10,,,,4,
660,2,2,s==2|中级,160,40660,10,1,10,50000,4,
661,2,2,s==2|中级,161,40661,10,,,,4,
662,2,2,s==2|中级,162,40662,10,,,,4,
663,2,2,s==2|中级,163,40663,10,,,,4,
664,2,2,s==2|中级,164,40664,10,,,,4,
665,2,2,s==2|中级,165,40665,10,1,10,50000,4,
666,2,2,s==2|中级,166,40666,10,,,,4,
667,2,2,s==2|中级,167,40667,10,,,,4,
668,2,2,s==2|中级,168,40668,10,,,,4,
669,2,2,s==2|中级,169,40669,10,,,,4,
670,2,2,s==2|中级,170,40670,10,1,10,50000,4,
671,2,2,s==2|中级,171,40671,10,,,,4,
672,2,2,s==2|中级,172,40672,10,,,,4,
673,2,2,s==2|中级,173,40673,10,,,,4,
674,2,2,s==2|中级,174,40674,10,,,,4,
675,2,2,s==2|中级,175,40675,10,1,10,50000,4,
676,2,2,s==2|中级,176,40676,10,,,,4,
677,2,2,s==2|中级,177,40677,10,,,,4,
678,2,2,s==2|中级,178,40678,10,,,,4,
679,2,2,s==2|中级,179,40679,10,,,,4,
680,2,2,s==2|中级,180,40680,10,1,10,50000,4,
681,2,2,s==2|中级,181,40681,10,,,,4,
682,2,2,s==2|中级,182,40682,10,,,,4,
683,2,2,s==2|中级,183,40683,10,,,,4,
684,2,2,s==2|中级,184,40684,10,,,,4,
685,2,2,s==2|中级,185,40685,10,1,10,50000,4,
686,2,2,s==2|中级,186,40686,10,,,,4,
687,2,2,s==2|中级,187,40687,10,,,,4,
688,2,2,s==2|中级,188,40688,10,,,,4,
689,2,2,s==2|中级,189,40689,10,,,,4,
690,2,2,s==2|中级,190,40690,10,1,10,50000,4,
691,2,2,s==2|中级,191,40691,10,,,,4,
692,2,2,s==2|中级,192,40692,10,,,,4,
693,2,2,s==2|中级,193,40693,10,,,,4,
694,2,2,s==2|中级,194,40694,10,,,,4,
695,2,2,s==2|中级,195,40695,10,1,10,50000,4,
696,2,2,s==2|中级,196,40696,10,,,,4,
697,2,2,s==2|中级,197,40697,10,,,,4,
698,2,2,s==2|中级,198,40698,10,,,,4,
699,2,2,s==2|中级,199,40699,10,,,,4,
700,2,2,s==2|中级,200,40700,10,1,10,50000,4,
701,2,3,s==2|高级,201,40701,10,,,,5,
702,2,3,s==2|高级,202,40702,10,,,,5,
703,2,3,s==2|高级,203,40703,10,,,,5,
704,2,3,s==2|高级,204,40704,10,,,,5,
705,2,3,s==2|高级,205,40705,10,1,10,50000,5,
706,2,3,s==2|高级,206,40706,10,,,,5,
707,2,3,s==2|高级,207,40707,10,,,,5,
708,2,3,s==2|高级,208,40708,10,,,,5,
709,2,3,s==2|高级,209,40709,10,,,,5,
710,2,3,s==2|高级,210,40710,10,1,10,50000,5,
711,2,3,s==2|高级,211,40711,10,,,,5,
712,2,3,s==2|高级,212,40712,10,,,,5,
713,2,3,s==2|高级,213,40713,10,,,,5,
714,2,3,s==2|高级,214,40714,10,,,,5,
715,2,3,s==2|高级,215,40715,10,1,10,50000,5,
716,2,3,s==2|高级,216,40716,10,,,,5,
717,2,3,s==2|高级,217,40717,10,,,,5,
718,2,3,s==2|高级,218,40718,10,,,,5,
719,2,3,s==2|高级,219,40719,10,,,,5,
720,2,3,s==2|高级,220,40720,10,1,10,50000,5,
721,2,3,s==2|高级,221,40721,10,,,,5,
722,2,3,s==2|高级,222,40722,10,,,,5,
723,2,3,s==2|高级,223,40723,10,,,,5,
724,2,3,s==2|高级,224,40724,10,,,,5,
725,2,3,s==2|高级,225,40725,10,1,10,50000,5,
726,2,3,s==2|高级,226,40726,10,,,,5,
727,2,3,s==2|高级,227,40727,10,,,,5,
728,2,3,s==2|高级,228,40728,10,,,,5,
729,2,3,s==2|高级,229,40729,10,,,,5,
730,2,3,s==2|高级,230,40730,10,1,10,50000,5,
731,2,3,s==2|高级,231,40731,10,,,,5,
732,2,3,s==2|高级,232,40732,10,,,,5,
733,2,3,s==2|高级,233,40733,10,,,,5,
734,2,3,s==2|高级,234,40734,10,,,,5,
735,2,3,s==2|高级,235,40735,10,1,10,50000,5,
736,2,3,s==2|高级,236,40736,10,,,,5,
737,2,3,s==2|高级,237,40737,10,,,,5,
738,2,3,s==2|高级,238,40738,10,,,,5,
739,2,3,s==2|高级,239,40739,10,,,,5,
740,2,3,s==2|高级,240,40740,10,1,10,50000,5,
741,2,3,s==2|高级,241,40741,10,,,,5,
742,2,3,s==2|高级,242,40742,10,,,,5,
743,2,3,s==2|高级,243,40743,10,,,,5,
744,2,3,s==2|高级,244,40744,10,,,,5,
745,2,3,s==2|高级,245,40745,10,1,10,50000,5,
746,2,3,s==2|高级,246,40746,10,,,,5,
747,2,3,s==2|高级,247,40747,10,,,,5,
748,2,3,s==2|高级,248,40748,10,,,,5,
749,2,3,s==2|高级,249,40749,10,,,,5,
750,2,3,s==2|高级,250,40750,10,1,10,50000,5,
751,2,3,s==2|高级,251,40751,10,,,,5,
752,2,3,s==2|高级,252,40752,10,,,,5,
753,2,3,s==2|高级,253,40753,10,,,,5,
754,2,3,s==2|高级,254,40754,10,,,,5,
755,2,3,s==2|高级,255,40755,10,1,10,50000,5,
756,2,3,s==2|高级,256,40756,10,,,,5,
757,2,3,s==2|高级,257,40757,10,,,,5,
758,2,3,s==2|高级,258,40758,10,,,,5,
759,2,3,s==2|高级,259,40759,10,,,,5,
760,2,3,s==2|高级,260,40760,10,1,10,50000,5,
761,2,3,s==2|高级,261,40761,10,,,,5,
762,2,3,s==2|高级,262,40762,10,,,,5,
763,2,3,s==2|高级,263,40763,10,,,,5,
764,2,3,s==2|高级,264,40764,10,,,,5,
765,2,3,s==2|高级,265,40765,10,1,10,50000,5,
766,2,3,s==2|高级,266,40766,10,,,,5,
767,2,3,s==2|高级,267,40767,10,,,,5,
768,2,3,s==2|高级,268,40768,10,,,,5,
769,2,3,s==2|高级,269,40769,10,,,,5,
770,2,3,s==2|高级,270,40770,10,1,10,50000,5,
771,2,3,s==2|高级,271,40771,10,,,,5,
772,2,3,s==2|高级,272,40772,10,,,,5,
773,2,3,s==2|高级,273,40773,10,,,,5,
774,2,3,s==2|高级,274,40774,10,,,,5,
775,2,3,s==2|高级,275,40775,10,1,10,50000,5,
776,2,3,s==2|高级,276,40776,10,,,,5,
777,2,3,s==2|高级,277,40777,10,,,,5,
778,2,3,s==2|高级,278,40778,10,,,,5,
779,2,3,s==2|高级,279,40779,10,,,,5,
780,2,3,s==2|高级,280,40780,10,1,10,50000,5,
781,2,3,s==2|高级,281,40781,10,,,,5,
782,2,3,s==2|高级,282,40782,10,,,,5,
783,2,3,s==2|高级,283,40783,10,,,,5,
784,2,3,s==2|高级,284,40784,10,,,,5,
785,2,3,s==2|高级,285,40785,10,1,10,50000,5,
786,2,3,s==2|高级,286,40786,10,,,,5,
787,2,3,s==2|高级,287,40787,10,,,,5,
788,2,3,s==2|高级,288,40788,10,,,,5,
789,2,3,s==2|高级,289,40789,10,,,,5,
790,2,3,s==2|高级,290,40790,10,1,10,50000,5,
791,2,3,s==2|高级,291,40791,10,,,,5,
792,2,3,s==2|高级,292,40792,10,,,,5,
793,2,3,s==2|高级,293,40793,10,,,,5,
794,2,3,s==2|高级,294,40794,10,,,,5,
795,2,3,s==2|高级,295,40795,10,1,10,50000,5,
796,2,3,s==2|高级,296,40796,10,,,,5,
797,2,3,s==2|高级,297,40797,10,,,,5,
798,2,3,s==2|高级,298,40798,10,,,,5,
799,2,3,s==2|高级,299,40799,10,,,,5,
800,2,3,s==2|高级,300,40800,10,1,10,50000,5,
801,2,3,s==2|高级,301,40801,10,,,,5,
802,2,3,s==2|高级,302,40802,10,,,,5,
803,2,3,s==2|高级,303,40803,10,,,,5,
804,2,3,s==2|高级,304,40804,10,,,,5,
805,2,3,s==2|高级,305,40805,10,1,10,50000,5,
806,2,3,s==2|高级,306,40806,10,,,,5,
807,2,3,s==2|高级,307,40807,10,,,,5,
808,2,3,s==2|高级,308,40808,10,,,,5,
809,2,3,s==2|高级,309,40809,10,,,,5,
810,2,3,s==2|高级,310,40810,10,1,10,50000,5,
811,2,3,s==2|高级,311,40811,10,,,,5,
812,2,3,s==2|高级,312,40812,10,,,,5,
813,2,3,s==2|高级,313,40813,10,,,,5,
814,2,3,s==2|高级,314,40814,10,,,,5,
815,2,3,s==2|高级,315,40815,10,1,10,50000,5,
816,2,3,s==2|高级,316,40816,10,,,,5,
817,2,3,s==2|高级,317,40817,10,,,,5,
818,2,3,s==2|高级,318,40818,10,,,,5,
819,2,3,s==2|高级,319,40819,10,,,,5,
820,2,3,s==2|高级,320,40820,10,1,10,50000,5,
821,2,3,s==2|高级,321,40821,10,,,,5,
822,2,3,s==2|高级,322,40822,10,,,,5,
823,2,3,s==2|高级,323,40823,10,,,,5,
824,2,3,s==2|高级,324,40824,10,,,,5,
825,2,3,s==2|高级,325,40825,10,1,10,50000,5,
826,2,3,s==2|高级,326,40826,10,,,,5,
827,2,3,s==2|高级,327,40827,10,,,,5,
828,2,3,s==2|高级,328,40828,10,,,,5,
829,2,3,s==2|高级,329,40829,10,,,,5,
830,2,3,s==2|高级,330,40830,10,1,10,50000,5,
831,2,3,s==2|高级,331,40831,10,,,,5,
832,2,3,s==2|高级,332,40832,10,,,,5,
833,2,3,s==2|高级,333,40833,10,,,,5,
834,2,3,s==2|高级,334,40834,10,,,,5,
835,2,3,s==2|高级,335,40835,10,1,10,50000,5,
836,2,3,s==2|高级,336,40836,10,,,,5,
837,2,3,s==2|高级,337,40837,10,,,,5,
838,2,3,s==2|高级,338,40838,10,,,,5,
839,2,3,s==2|高级,339,40839,10,,,,5,
840,2,3,s==2|高级,340,40840,10,1,10,50000,5,
841,2,3,s==2|高级,341,40841,10,,,,5,
842,2,3,s==2|高级,342,40842,10,,,,5,
843,2,3,s==2|高级,343,40843,10,,,,5,
844,2,3,s==2|高级,344,40844,10,,,,5,
845,2,3,s==2|高级,345,40845,10,1,10,50000,5,
846,2,3,s==2|高级,346,40846,10,,,,5,
847,2,3,s==2|高级,347,40847,10,,,,5,
848,2,3,s==2|高级,348,40848,10,,,,5,
849,2,3,s==2|高级,349,40849,10,,,,5,
850,2,3,s==2|高级,350,40850,10,1,10,50000,5,
851,2,3,s==2|高级,351,40851,10,,,,5,
852,2,3,s==2|高级,352,40852,10,,,,5,
853,2,3,s==2|高级,353,40853,10,,,,5,
854,2,3,s==2|高级,354,40854,10,,,,5,
855,2,3,s==2|高级,355,40855,10,1,10,50000,5,
856,2,3,s==2|高级,356,40856,10,,,,5,
857,2,3,s==2|高级,357,40857,10,,,,5,
858,2,3,s==2|高级,358,40858,10,,,,5,
859,2,3,s==2|高级,359,40859,10,,,,5,
860,2,3,s==2|高级,360,40860,10,1,10,50000,5,
861,2,3,s==2|高级,361,40861,10,,,,5,
862,2,3,s==2|高级,362,40862,10,,,,5,
863,2,3,s==2|高级,363,40863,10,,,,5,
864,2,3,s==2|高级,364,40864,10,,,,5,
865,2,3,s==2|高级,365,40865,10,1,10,50000,5,
866,2,3,s==2|高级,366,40866,10,,,,5,
867,2,3,s==2|高级,367,40867,10,,,,5,
868,2,3,s==2|高级,368,40868,10,,,,5,
869,2,3,s==2|高级,369,40869,10,,,,5,
870,2,3,s==2|高级,370,40870,10,1,10,50000,5,
871,2,3,s==2|高级,371,40871,10,,,,5,
872,2,3,s==2|高级,372,40872,10,,,,5,
873,2,3,s==2|高级,373,40873,10,,,,5,
874,2,3,s==2|高级,374,40874,10,,,,5,
875,2,3,s==2|高级,375,40875,10,1,10,50000,5,
876,2,3,s==2|高级,376,40876,10,,,,5,
877,2,3,s==2|高级,377,40877,10,,,,5,
878,2,3,s==2|高级,378,40878,10,,,,5,
879,2,3,s==2|高级,379,40879,10,,,,5,
880,2,3,s==2|高级,380,40880,10,1,10,50000,5,
881,2,3,s==2|高级,381,40881,10,,,,5,
882,2,3,s==2|高级,382,40882,10,,,,5,
883,2,3,s==2|高级,383,40883,10,,,,5,
884,2,3,s==2|高级,384,40884,10,,,,5,
885,2,3,s==2|高级,385,40885,10,1,10,50000,5,
886,2,3,s==2|高级,386,40886,10,,,,5,
887,2,3,s==2|高级,387,40887,10,,,,5,
888,2,3,s==2|高级,388,40888,10,,,,5,
889,2,3,s==2|高级,389,40889,10,,,,5,
890,2,3,s==2|高级,390,40890,10,1,10,50000,5,
891,2,3,s==2|高级,391,40891,10,,,,5,
892,2,3,s==2|高级,392,40892,10,,,,5,
893,2,3,s==2|高级,393,40893,10,,,,5,
894,2,3,s==2|高级,394,40894,10,,,,5,
895,2,3,s==2|高级,395,40895,10,1,10,50000,5,
896,2,3,s==2|高级,396,40896,10,,,,5,
897,2,3,s==2|高级,397,40897,10,,,,5,
898,2,3,s==2|高级,398,40898,10,,,,5,
899,2,3,s==2|高级,399,40899,10,,,,5,
900,2,3,s==2|高级,400,40900,10,1,10,50000,5,
901,2,3,s==2|高级,401,40901,10,,,,5,
902,2,3,s==2|高级,402,40902,10,,,,5,
903,2,3,s==2|高级,403,40903,10,,,,5,
904,2,3,s==2|高级,404,40904,10,,,,5,
905,2,3,s==2|高级,405,40905,10,1,10,50000,5,
906,2,3,s==2|高级,406,40906,10,,,,5,
907,2,3,s==2|高级,407,40907,10,,,,5,
908,2,3,s==2|高级,408,40908,10,,,,5,
909,2,3,s==2|高级,409,40909,10,,,,5,
910,2,3,s==2|高级,410,40910,10,1,10,50000,5,
911,2,3,s==2|高级,411,40911,10,,,,5,
912,2,3,s==2|高级,412,40912,10,,,,5,
913,2,3,s==2|高级,413,40913,10,,,,5,
914,2,3,s==2|高级,414,40914,10,,,,5,
915,2,3,s==2|高级,415,40915,10,1,10,50000,5,
916,2,3,s==2|高级,416,40916,10,,,,5,
917,2,3,s==2|高级,417,40917,10,,,,5,
918,2,3,s==2|高级,418,40918,10,,,,5,
919,2,3,s==2|高级,419,40919,10,,,,5,
920,2,3,s==2|高级,420,40920,10,1,10,50000,5,
921,2,3,s==2|高级,421,40921,10,,,,5,
922,2,3,s==2|高级,422,40922,10,,,,5,
923,2,3,s==2|高级,423,40923,10,,,,5,
924,2,3,s==2|高级,424,40924,10,,,,5,
925,2,3,s==2|高级,425,40925,10,1,10,50000,5,
926,2,3,s==2|高级,426,40926,10,,,,5,
927,2,3,s==2|高级,427,40927,10,,,,5,
928,2,3,s==2|高级,428,40928,10,,,,5,
929,2,3,s==2|高级,429,40929,10,,,,5,
930,2,3,s==2|高级,430,40930,10,1,10,50000,5,
931,2,3,s==2|高级,431,40931,10,,,,5,
932,2,3,s==2|高级,432,40932,10,,,,5,
933,2,3,s==2|高级,433,40933,10,,,,5,
934,2,3,s==2|高级,434,40934,10,,,,5,
935,2,3,s==2|高级,435,40935,10,1,10,50000,5,
936,2,3,s==2|高级,436,40936,10,,,,5,
937,2,3,s==2|高级,437,40937,10,,,,5,
938,2,3,s==2|高级,438,40938,10,,,,5,
939,2,3,s==2|高级,439,40939,10,,,,5,
940,2,3,s==2|高级,440,40940,10,1,10,50000,5,
941,2,3,s==2|高级,441,40941,10,,,,5,
942,2,3,s==2|高级,442,40942,10,,,,5,
943,2,3,s==2|高级,443,40943,10,,,,5,
944,2,3,s==2|高级,444,40944,10,,,,5,
945,2,3,s==2|高级,445,40945,10,1,10,50000,5,
946,2,3,s==2|高级,446,40946,10,,,,5,
947,2,3,s==2|高级,447,40947,10,,,,5,
948,2,3,s==2|高级,448,40948,10,,,,5,
949,2,3,s==2|高级,449,40949,10,,,,5,
950,2,3,s==2|高级,450,40950,10,1,10,50000,5,
951,2,3,s==2|高级,451,40951,10,,,,5,
952,2,3,s==2|高级,452,40952,10,,,,5,
953,2,3,s==2|高级,453,40953,10,,,,5,
954,2,3,s==2|高级,454,40954,10,,,,5,
955,2,3,s==2|高级,455,40955,10,1,10,50000,5,
956,2,3,s==2|高级,456,40956,10,,,,5,
957,2,3,s==2|高级,457,40957,10,,,,5,
958,2,3,s==2|高级,458,40958,10,,,,5,
959,2,3,s==2|高级,459,40959,10,,,,5,
960,2,3,s==2|高级,460,40960,10,1,10,50000,5,
961,2,3,s==2|高级,461,40961,10,,,,5,
962,2,3,s==2|高级,462,40962,10,,,,5,
963,2,3,s==2|高级,463,40963,10,,,,5,
964,2,3,s==2|高级,464,40964,10,,,,5,
965,2,3,s==2|高级,465,40965,10,1,10,50000,5,
966,2,3,s==2|高级,466,40966,10,,,,5,
967,2,3,s==2|高级,467,40967,10,,,,5,
968,2,3,s==2|高级,468,40968,10,,,,5,
969,2,3,s==2|高级,469,40969,10,,,,5,
970,2,3,s==2|高级,470,40970,10,1,10,50000,5,
971,2,3,s==2|高级,471,40971,10,,,,5,
972,2,3,s==2|高级,472,40972,10,,,,5,
973,2,3,s==2|高级,473,40973,10,,,,5,
974,2,3,s==2|高级,474,40974,10,,,,5,
975,2,3,s==2|高级,475,40975,10,1,10,50000,5,
976,2,3,s==2|高级,476,40976,10,,,,5,
977,2,3,s==2|高级,477,40977,10,,,,5,
978,2,3,s==2|高级,478,40978,10,,,,5,
979,2,3,s==2|高级,479,40979,10,,,,5,
980,2,3,s==2|高级,480,40980,10,1,10,50000,5,
981,2,3,s==2|高级,481,40981,10,,,,5,
982,2,3,s==2|高级,482,40982,10,,,,5,
983,2,3,s==2|高级,483,40983,10,,,,5,
984,2,3,s==2|高级,484,40984,10,,,,5,
985,2,3,s==2|高级,485,40985,10,1,10,50000,5,
986,2,3,s==2|高级,486,40986,10,,,,5,
987,2,3,s==2|高级,487,40987,10,,,,5,
988,2,3,s==2|高级,488,40988,10,,,,5,
989,2,3,s==2|高级,489,40989,10,,,,5,
990,2,3,s==2|高级,490,40990,10,1,10,50000,5,
991,2,3,s==2|高级,491,40991,10,,,,5,
992,2,3,s==2|高级,492,40992,10,,,,5,
993,2,3,s==2|高级,493,40993,10,,,,5,
994,2,3,s==2|高级,494,40994,10,,,,5,
995,2,3,s==2|高级,495,40995,10,1,10,50000,5,
996,2,3,s==2|高级,496,40996,10,,,,5,
997,2,3,s==2|高级,497,40997,10,,,,5,
998,2,3,s==2|高级,498,40998,10,,,,5,
999,2,3,s==2|高级,499,40999,10,,,,5,
1000,2,3,s==2|高级,500,41000,10,1,10,50000,5,
1001,3,1,s==2|初级,1,41001,10,,,,3,
1002,3,1,s==2|初级,2,41002,10,,,,3,
1003,3,1,s==2|初级,3,41003,10,,,,3,
1004,3,1,s==2|初级,4,41004,10,,,,3,
1005,3,1,s==2|初级,5,41005,10,1,10,50000,3,
1006,3,1,s==2|初级,6,41006,10,,,,3,
1007,3,1,s==2|初级,7,41007,10,,,,3,
1008,3,1,s==2|初级,8,41008,10,,,,3,
1009,3,1,s==2|初级,9,41009,10,,,,3,
1010,3,1,s==2|初级,10,41010,10,1,10,50000,3,
1011,3,1,s==2|初级,11,41011,10,,,,3,
1012,3,1,s==2|初级,12,41012,10,,,,3,
1013,3,1,s==2|初级,13,41013,10,,,,3,
1014,3,1,s==2|初级,14,41014,10,,,,3,
1015,3,1,s==2|初级,15,41015,10,1,10,50000,3,
1016,3,1,s==2|初级,16,41016,10,,,,3,
1017,3,1,s==2|初级,17,41017,10,,,,3,
1018,3,1,s==2|初级,18,41018,10,,,,3,
1019,3,1,s==2|初级,19,41019,10,,,,3,
1020,3,1,s==2|初级,20,41020,10,1,10,50000,3,
1021,3,1,s==2|初级,21,41021,10,,,,3,
1022,3,1,s==2|初级,22,41022,10,,,,3,
1023,3,1,s==2|初级,23,41023,10,,,,3,
1024,3,1,s==2|初级,24,41024,10,,,,3,
1025,3,1,s==2|初级,25,41025,10,1,10,50000,3,
1026,3,1,s==2|初级,26,41026,10,,,,3,
1027,3,1,s==2|初级,27,41027,10,,,,3,
1028,3,1,s==2|初级,28,41028,10,,,,3,
1029,3,1,s==2|初级,29,41029,10,,,,3,
1030,3,1,s==2|初级,30,41030,10,1,10,50000,3,
1031,3,1,s==2|初级,31,41031,10,,,,3,
1032,3,1,s==2|初级,32,41032,10,,,,3,
1033,3,1,s==2|初级,33,41033,10,,,,3,
1034,3,1,s==2|初级,34,41034,10,,,,3,
1035,3,1,s==2|初级,35,41035,10,1,10,50000,3,
